ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
304-30-5913|4082400842710944|Julie|Alexander|F|47116 Jones Roads|Mocksville|NC|27028|35.922|-80.537|25839|Astronomer|1970-08-09|163860419795|adults_50up_female_urban.json|185ba96ef23c07158f62651f3457b663|2024-01-10|23:32:27|1704947547|shopping_pos|339.19|1|Mayert Group|36.655861|-80.174636
304-30-5913|4082400842710944|Julie|Alexander|F|47116 Jones Roads|Mocksville|NC|27028|35.922|-80.537|25839|Astronomer|1970-08-09|163860419795|adults_50up_female_urban.json|3a8f9fa8ab8a3b6124ee80c3299bd472|2024-01-09|13:03:51|1704823431|misc_net|306.34|1|Bogisich-Homenick|35.984273|-79.739623
304-30-5913|4082400842710944|Julie|Alexander|F|47116 Jones Roads|Mocksville|NC|27028|35.922|-80.537|25839|Astronomer|1970-08-09|163860419795|adults_50up_female_urban.json|dc717fbc452dd414fbb0c06986cfe386|2024-01-09|23:22:21|1704860541|grocery_pos|876.67|1|Doyle Ltd|36.844410|-79.636291
304-30-5913|4082400842710944|Julie|Alexander|F|47116 Jones Roads|Mocksville|NC|27028|35.922|-80.537|25839|Astronomer|1970-08-09|163860419795|adults_50up_female_urban.json|fad68b0b9fdfba372ba1cfdce53d540c|2024-01-09|22:40:08|1704858008|misc_net|751.31|1|Kuphal-Bartoletti|36.321338|-81.332843
304-30-5913|4082400842710944|Julie|Alexander|F|47116 Jones Roads|Mocksville|NC|27028|35.922|-80.537|25839|Astronomer|1970-08-09|163860419795|adults_50up_female_urban.json|982f49b79051cbe512957c4d3de643e5|2024-01-09|22:20:25|1704856825|grocery_pos|931.66|1|Lockman Ltd|36.041253|-80.761673
304-30-5913|4082400842710944|Julie|Alexander|F|47116 Jones Roads|Mocksville|NC|27028|35.922|-80.537|25839|Astronomer|1970-08-09|163860419795|adults_50up_female_urban.json|7e151def7299293cf2601e072a05b143|2024-01-10|23:25:20|1704947120|shopping_pos|943.79|1|Mayert Group|35.016331|-81.131405
304-30-5913|4082400842710944|Julie|Alexander|F|47116 Jones Roads|Mocksville|NC|27028|35.922|-80.537|25839|Astronomer|1970-08-09|163860419795|adults_50up_female_urban.json|9c63665157716d0a214203aa68f8ea1c|2024-01-10|23:47:03|1704948423|misc_net|995.38|1|Kuphal-Bartoletti|36.681524|-79.949890
304-30-5913|4082400842710944|Julie|Alexander|F|47116 Jones Roads|Mocksville|NC|27028|35.922|-80.537|25839|Astronomer|1970-08-09|163860419795|adults_50up_female_urban.json|5e2e37843c01894d81dca460d3afd432|2024-01-10|22:53:49|1704945229|shopping_pos|892.28|1|Mayert Group|36.152287|-80.884245
304-30-5913|4082400842710944|Julie|Alexander|F|47116 Jones Roads|Mocksville|NC|27028|35.922|-80.537|25839|Astronomer|1970-08-09|163860419795|adults_50up_female_urban.json|62b54d1e2898f8403c8419e9ece6ad65|2024-01-10|16:27:39|1704922059|shopping_pos|1033.57|1|Mayert Group|36.372650|-80.351132
600-56-8057|2556551256746807|Jordan|Edwards|F|68087 Brown Path Suite 977|La Mesa|CA|91941|32.7604|-117.0115|69848|Arts development officer|1972-03-05|292932052116|adults_50up_female_urban.json|814b8fb9815cc0f810c2babe4fc98e76|2024-01-12|00:43:42|1705038222|grocery_pos|299.60|1|Doyle Ltd|32.657590|-116.104143
