ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
061-22-6210|630447468723|Cheryl|Robinson|F|805 Brendan Neck|Alexandria|IN|46001|40.2561|-85.6681|10459|Retail buyer|1962-08-23|940251608167|adults_50up_female_urban.json|c7e400a37b2cd8ef7c5d9bf5b70ecaab|2024-01-15|00:31:08|1705296668|grocery_pos|10.88|1|Kovacek, Dibbert and Ondricka|39.975141|-86.627112
061-22-6210|630447468723|Cheryl|Robinson|F|805 Brendan Neck|Alexandria|IN|46001|40.2561|-85.6681|10459|Retail buyer|1962-08-23|940251608167|adults_50up_female_urban.json|0bcfc4fa3cacf5ae9644121d5053d5d0|2024-01-15|02:05:54|1705302354|grocery_pos|9.90|1|Kiehn-Emmerich|40.128684|-85.777445
061-22-6210|630447468723|Cheryl|Robinson|F|805 Brendan Neck|Alexandria|IN|46001|40.2561|-85.6681|10459|Retail buyer|1962-08-23|940251608167|adults_50up_female_urban.json|2c31b1dd5148b216e75cf072d368e7f7|2024-01-15|00:17:55|1705295875|grocery_net|266.28|1|Harris, Gusikowski and Heaney|40.104376|-85.793375
061-22-6210|630447468723|Cheryl|Robinson|F|805 Brendan Neck|Alexandria|IN|46001|40.2561|-85.6681|10459|Retail buyer|1962-08-23|940251608167|adults_50up_female_urban.json|312377ccb4233beac2433824aa8057a7|2024-01-15|03:35:52|1705307752|grocery_net|311.37|1|Kemmer-Reinger|39.952560|-86.129857
061-22-6210|630447468723|Cheryl|Robinson|F|805 Brendan Neck|Alexandria|IN|46001|40.2561|-85.6681|10459|Retail buyer|1962-08-23|940251608167|adults_50up_female_urban.json|13e57c10468f5b8435f6ac5ad7efb95a|2024-01-16|22:00:38|1705460438|shopping_pos|1044.63|1|Hudson-Grady|41.079297|-86.148382
061-22-6210|630447468723|Cheryl|Robinson|F|805 Brendan Neck|Alexandria|IN|46001|40.2561|-85.6681|10459|Retail buyer|1962-08-23|940251608167|adults_50up_female_urban.json|d59e69cec9552ec56fa3bd10949a6f40|2024-01-16|23:34:07|1705466047|shopping_net|1238.33|1|Medhurst PLC|39.572296|-86.229826
061-22-6210|630447468723|Cheryl|Robinson|F|805 Brendan Neck|Alexandria|IN|46001|40.2561|-85.6681|10459|Retail buyer|1962-08-23|940251608167|adults_50up_female_urban.json|2a1840bbe5199ba61ee3ac71e65c3d93|2024-01-16|23:41:54|1705466514|shopping_net|1142.96|1|Stanton, Jakubowski and Baumbach|40.427089|-85.633760
061-22-6210|630447468723|Cheryl|Robinson|F|805 Brendan Neck|Alexandria|IN|46001|40.2561|-85.6681|10459|Retail buyer|1962-08-23|940251608167|adults_50up_female_urban.json|4af7ff9e5fe8918bd6a8377a12bd86ce|2024-01-16|22:46:40|1705463200|shopping_net|1093.10|1|Schumm PLC|40.317973|-86.276676
061-22-6210|630447468723|Cheryl|Robinson|F|805 Brendan Neck|Alexandria|IN|46001|40.2561|-85.6681|10459|Retail buyer|1962-08-23|940251608167|adults_50up_female_urban.json|65ca2fc7578efb8f38db35aa307cf6c7|2024-01-16|22:31:26|1705462286|shopping_net|831.07|1|Price Inc|39.328687|-85.905212
061-22-6210|630447468723|Cheryl|Robinson|F|805 Brendan Neck|Alexandria|IN|46001|40.2561|-85.6681|10459|Retail buyer|1962-08-23|940251608167|adults_50up_female_urban.json|1b75452b2afda352a190fcb12961bbd7|2024-01-16|22:37:19|1705462639|shopping_net|954.61|1|Kassulke PLC|39.352057|-86.210940
061-22-6210|630447468723|Cheryl|Robinson|F|805 Brendan Neck|Alexandria|IN|46001|40.2561|-85.6681|10459|Retail buyer|1962-08-23|940251608167|adults_50up_female_urban.json|a0711cd254eb394daa8a70255fac0f9f|2024-04-03|02:41:07|1712126467|food_dining|45.21|0|Hermiston, Russel and Price|40.707542|-86.313627
061-22-6210|630447468723|Cheryl|Robinson|F|805 Brendan Neck|Alexandria|IN|46001|40.2561|-85.6681|10459|Retail buyer|1962-08-23|940251608167|adults_50up_female_urban.json|5d2eea7e801058aa9baa20534beb29cc|2024-02-02|04:10:11|1706865011|grocery_pos|59.71|0|Koepp-Parker|40.568305|-86.639677
061-22-6210|630447468723|Cheryl|Robinson|F|805 Brendan Neck|Alexandria|IN|46001|40.2561|-85.6681|10459|Retail buyer|1962-08-23|940251608167|adults_50up_female_urban.json|bcc7a0ae39dd6e6d7e1bc23e8d436237|2024-02-22|08:36:13|1708608973|misc_pos|51.24|0|Haley Group|40.115101|-86.010550
061-22-6210|630447468723|Cheryl|Robinson|F|805 Brendan Neck|Alexandria|IN|46001|40.2561|-85.6681|10459|Retail buyer|1962-08-23|940251608167|adults_50up_female_urban.json|722ab9161700a55d4303351026e5ea1c|2024-03-02|08:30:51|1709386251|shopping_net|80.75|0|Mosciski, Ziemann and Farrell|39.747293|-85.708371
061-22-6210|630447468723|Cheryl|Robinson|F|805 Brendan Neck|Alexandria|IN|46001|40.2561|-85.6681|10459|Retail buyer|1962-08-23|940251608167|adults_50up_female_urban.json|f9537f1214f74dac3b51ef8587707eb2|2024-03-07|05:41:32|1709808092|shopping_net|46.71|0|Kozey-Boehm|39.455020|-84.805936
