ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
320-74-6150|6011193149190586|Jessica|Wood|F|67165 Zimmerman Mews Apt. 849|Las Vegas|NM|87701|35.5949|-105.2272|20081|Solicitor|1983-11-15|531608037091|adults_2550_female_urban.json|9d849935d4b71f7ed01ca35ea48485c0|2024-01-03|01:40:26|1704264026|grocery_pos|13.08|1|Doyle Ltd|35.691241|-106.188560
320-74-6150|6011193149190586|Jessica|Wood|F|67165 Zimmerman Mews Apt. 849|Las Vegas|NM|87701|35.5949|-105.2272|20081|Solicitor|1983-11-15|531608037091|adults_2550_female_urban.json|bf294bab1f3a38e6d138c944b4c9a304|2024-01-03|05:52:24|1704279144|shopping_pos|317.09|1|Mayert Group|36.119849|-104.838743
320-74-6150|6011193149190586|Jessica|Wood|F|67165 Zimmerman Mews Apt. 849|Las Vegas|NM|87701|35.5949|-105.2272|20081|Solicitor|1983-11-15|531608037091|adults_2550_female_urban.json|67ba2ba33c9450b47d3e23f573d43d06|2024-01-03|03:04:24|1704269064|shopping_net|374.16|1|Kuhic, Bins and Pfeffer|34.724999|-105.752192
320-74-6150|6011193149190586|Jessica|Wood|F|67165 Zimmerman Mews Apt. 849|Las Vegas|NM|87701|35.5949|-105.2272|20081|Solicitor|1983-11-15|531608037091|adults_2550_female_urban.json|d711f66059de5a5905c6c199c2f6fb8a|2024-01-03|02:00:25|1704265225|grocery_pos|892.24|1|Huel, Hammes and Witting|35.573545|-105.843317
320-74-6150|6011193149190586|Jessica|Wood|F|67165 Zimmerman Mews Apt. 849|Las Vegas|NM|87701|35.5949|-105.2272|20081|Solicitor|1983-11-15|531608037091|adults_2550_female_urban.json|d2938082a28cf55dc3aa72f4bb0542f8|2024-01-03|02:47:54|1704268074|misc_net|6.81|1|Bogisich-Homenick|36.130233|-105.345899
320-74-6150|6011193149190586|Jessica|Wood|F|67165 Zimmerman Mews Apt. 849|Las Vegas|NM|87701|35.5949|-105.2272|20081|Solicitor|1983-11-15|531608037091|adults_2550_female_urban.json|137fd07df777cd1fc58a1dc282705022|2024-01-03|07:34:38|1704285278|gas_transport|7.75|1|Zieme, Bode and Dooley|35.516114|-105.527510
320-74-6150|6011193149190586|Jessica|Wood|F|67165 Zimmerman Mews Apt. 849|Las Vegas|NM|87701|35.5949|-105.2272|20081|Solicitor|1983-11-15|531608037091|adults_2550_female_urban.json|6bada163572ad1a156436d5ba1829b3e|2024-01-03|01:19:49|1704262789|misc_pos|796.67|1|Boehm, Block and Jakubowski|36.315231|-104.263154
320-74-6150|6011193149190586|Jessica|Wood|F|67165 Zimmerman Mews Apt. 849|Las Vegas|NM|87701|35.5949|-105.2272|20081|Solicitor|1983-11-15|531608037091|adults_2550_female_urban.json|3b6eda7d1476637d2b064e8e2b96ddd9|2024-01-03|02:05:43|1704265543|misc_pos|1084.29|1|Boehm, Block and Jakubowski|34.651015|-106.097135
320-74-6150|6011193149190586|Jessica|Wood|F|67165 Zimmerman Mews Apt. 849|Las Vegas|NM|87701|35.5949|-105.2272|20081|Solicitor|1983-11-15|531608037091|adults_2550_female_urban.json|6a6bad30e86629b305cde15dc46742d8|2024-01-03|01:54:20|1704264860|shopping_net|1057.17|1|Kuhic, Bins and Pfeffer|36.247538|-106.079726
320-74-6150|6011193149190586|Jessica|Wood|F|67165 Zimmerman Mews Apt. 849|Las Vegas|NM|87701|35.5949|-105.2272|20081|Solicitor|1983-11-15|531608037091|adults_2550_female_urban.json|c3ccd3aec78181de466e02ffda31637d|2024-01-03|02:07:37|1704265657|entertainment|731.32|1|Larkin, Stracke and Greenfelder|34.914404|-104.950882
