ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
723-49-6326|4702895171870260|Shelby|Booker|F|4596 Melissa Walk|Chesapeake|VA|23322|36.6434|-76.242|222272|Social research officer, government|1960-02-03|688554816658|adults_50up_female_urban.json|cea081611357633a85c3950c12994865|2024-01-23|00:16:26|1705986986|gas_transport|9.88|1|Schmitt Inc|37.328332|-75.279747
723-49-6326|4702895171870260|Shelby|Booker|F|4596 Melissa Walk|Chesapeake|VA|23322|36.6434|-76.242|222272|Social research officer, government|1960-02-03|688554816658|adults_50up_female_urban.json|942da19a1fbd5a324a01fbd5a9362c38|2024-01-23|01:09:51|1705990191|grocery_pos|269.62|1|Huel, Hammes and Witting|36.172990|-76.568812
723-49-6326|4702895171870260|Shelby|Booker|F|4596 Melissa Walk|Chesapeake|VA|23322|36.6434|-76.242|222272|Social research officer, government|1960-02-03|688554816658|adults_50up_female_urban.json|a03a9f549375fd8dc203c2a7d7f26df1|2024-01-24|23:12:29|1706155949|food_dining|361.38|1|Schuppe-Schuppe|37.521960|-75.834221
723-49-6326|4702895171870260|Shelby|Booker|F|4596 Melissa Walk|Chesapeake|VA|23322|36.6434|-76.242|222272|Social research officer, government|1960-02-03|688554816658|adults_50up_female_urban.json|98f0154ed5fb4b77c430c5adc8ab3162|2024-01-24|22:59:58|1706155198|shopping_net|698.55|1|Labadie, Treutel and Bode|35.668176|-76.372582
723-49-6326|4702895171870260|Shelby|Booker|F|4596 Melissa Walk|Chesapeake|VA|23322|36.6434|-76.242|222272|Social research officer, government|1960-02-03|688554816658|adults_50up_female_urban.json|155076b26c1df3601f59f080c9483922|2024-01-23|22:14:50|1706066090|misc_net|1065.76|1|Huel Ltd|37.602322|-75.461137
723-49-6326|4702895171870260|Shelby|Booker|F|4596 Melissa Walk|Chesapeake|VA|23322|36.6434|-76.242|222272|Social research officer, government|1960-02-03|688554816658|adults_50up_female_urban.json|fbc458fbae957290ee63cf8a899ed975|2024-01-23|22:54:30|1706068470|grocery_pos|132.88|1|Lockman Ltd|37.369433|-75.852181
723-49-6326|4702895171870260|Shelby|Booker|F|4596 Melissa Walk|Chesapeake|VA|23322|36.6434|-76.242|222272|Social research officer, government|1960-02-03|688554816658|adults_50up_female_urban.json|fd34c91b6a6180ed8531c256ab081f38|2024-01-24|14:20:19|1706124019|kids_pets|19.40|1|Bode-Rempel|37.117520|-76.713320
723-49-6326|4702895171870260|Shelby|Booker|F|4596 Melissa Walk|Chesapeake|VA|23322|36.6434|-76.242|222272|Social research officer, government|1960-02-03|688554816658|adults_50up_female_urban.json|40d79e05a1071eac18c2fbb734d249cc|2024-01-09|11:56:08|1704819368|misc_pos|76.61|0|Boehm, Block and Jakubowski|36.116091|-75.449203
723-49-6326|4702895171870260|Shelby|Booker|F|4596 Melissa Walk|Chesapeake|VA|23322|36.6434|-76.242|222272|Social research officer, government|1960-02-03|688554816658|adults_50up_female_urban.json|1a1706d6308755e16e3c0b5708eb0729|2024-01-10|02:46:56|1704872816|misc_pos|78.05|0|Wisozk and Sons|37.028986|-75.400483
723-49-6326|4702895171870260|Shelby|Booker|F|4596 Melissa Walk|Chesapeake|VA|23322|36.6434|-76.242|222272|Social research officer, government|1960-02-03|688554816658|adults_50up_female_urban.json|534a984d4659b930d1b0d1b6bea50144|2024-01-03|05:40:55|1704278455|gas_transport|89.04|0|Schmitt Inc|36.269860|-75.516871
723-49-6326|4702895171870260|Shelby|Booker|F|4596 Melissa Walk|Chesapeake|VA|23322|36.6434|-76.242|222272|Social research officer, government|1960-02-03|688554816658|adults_50up_female_urban.json|14796ae596b4645c941eee222711f26e|2024-01-13|07:18:35|1705148315|shopping_pos|74.28|0|Mayert Group|36.660079|-76.929160
723-49-6326|4702895171870260|Shelby|Booker|F|4596 Melissa Walk|Chesapeake|VA|23322|36.6434|-76.242|222272|Social research officer, government|1960-02-03|688554816658|adults_50up_female_urban.json|4c9606fb8973daaf2559482502b45cc6|2024-01-17|11:06:08|1705507568|entertainment|95.62|0|Upton PLC|37.333177|-75.862195
723-49-6326|4702895171870260|Shelby|Booker|F|4596 Melissa Walk|Chesapeake|VA|23322|36.6434|-76.242|222272|Social research officer, government|1960-02-03|688554816658|adults_50up_female_urban.json|c782f7882690e373e8f356a951a87a79|2024-01-16|07:32:07|1705408327|entertainment|82.67|0|Schroeder, Hauck and Treutel|36.185381|-76.118178
723-49-6326|4702895171870260|Shelby|Booker|F|4596 Melissa Walk|Chesapeake|VA|23322|36.6434|-76.242|222272|Social research officer, government|1960-02-03|688554816658|adults_50up_female_urban.json|7d126516b5a3f26c8da593c36c6d49b8|2024-01-14|05:37:31|1705228651|shopping_pos|2.77|0|Mayert Group|36.074789|-75.422488
723-49-6326|4702895171870260|Shelby|Booker|F|4596 Melissa Walk|Chesapeake|VA|23322|36.6434|-76.242|222272|Social research officer, government|1960-02-03|688554816658|adults_50up_female_urban.json|7910c2c278cdf7f4993110b59935461b|2024-01-17|08:37:08|1705498628|entertainment|1.75|0|Schroeder, Hauck and Treutel|35.826289|-75.379050
723-49-6326|4702895171870260|Shelby|Booker|F|4596 Melissa Walk|Chesapeake|VA|23322|36.6434|-76.242|222272|Social research officer, government|1960-02-03|688554816658|adults_50up_female_urban.json|5658b68a7372ec13e706ec48afe263e0|2024-01-13|03:14:44|1705133684|shopping_pos|2.55|0|Mayert Group|36.327119|-75.390142
723-49-6326|4702895171870260|Shelby|Booker|F|4596 Melissa Walk|Chesapeake|VA|23322|36.6434|-76.242|222272|Social research officer, government|1960-02-03|688554816658|adults_50up_female_urban.json|459b86ec41efc59fcff0463bf981a5c4|2024-01-07|07:49:38|1704631778|misc_net|9.91|0|Bogisich-Homenick|36.986354|-75.766275
723-49-6326|4702895171870260|Shelby|Booker|F|4596 Melissa Walk|Chesapeake|VA|23322|36.6434|-76.242|222272|Social research officer, government|1960-02-03|688554816658|adults_50up_female_urban.json|7bc32373f9a392d39f3eb939ccbc31f3|2024-01-05|09:17:21|1704464241|grocery_net|38.78|0|Bahringer-Larson|35.751794|-77.092344
723-49-6326|4702895171870260|Shelby|Booker|F|4596 Melissa Walk|Chesapeake|VA|23322|36.6434|-76.242|222272|Social research officer, government|1960-02-03|688554816658|adults_50up_female_urban.json|a48f56d863e3cad62edd9c98de9e5ff6|2024-01-19|06:26:43|1705663603|food_dining|2.13|0|Schuppe-Schuppe|36.918752|-75.810205
723-49-6326|4702895171870260|Shelby|Booker|F|4596 Melissa Walk|Chesapeake|VA|23322|36.6434|-76.242|222272|Social research officer, government|1960-02-03|688554816658|adults_50up_female_urban.json|c09838f99106c5b28eeea4c8b5506ce2|2024-01-10|11:36:41|1704904601|misc_pos|30.58|0|Wisozk and Sons|37.019793|-77.237386
723-49-6326|4702895171870260|Shelby|Booker|F|4596 Melissa Walk|Chesapeake|VA|23322|36.6434|-76.242|222272|Social research officer, government|1960-02-03|688554816658|adults_50up_female_urban.json|dc4730542a47e5c0a80dcbc5aecc9f8f|2024-01-07|11:53:22|1704646402|grocery_pos|9.04|0|Huel, Hammes and Witting|36.560105|-76.402124
723-49-6326|4702895171870260|Shelby|Booker|F|4596 Melissa Walk|Chesapeake|VA|23322|36.6434|-76.242|222272|Social research officer, government|1960-02-03|688554816658|adults_50up_female_urban.json|34c1a2b89d2dc526aa5c81446949528f|2024-01-03|11:48:39|1704300519|gas_transport|149.90|0|Zieme, Bode and Dooley|36.948781|-77.078623
723-49-6326|4702895171870260|Shelby|Booker|F|4596 Melissa Walk|Chesapeake|VA|23322|36.6434|-76.242|222272|Social research officer, government|1960-02-03|688554816658|adults_50up_female_urban.json|6fceb814d8c3f2f29afce0eae7440d50|2024-01-12|03:41:35|1705048895|shopping_net|27.16|0|Kuhic, Bins and Pfeffer|37.587590|-75.780603
723-49-6326|4702895171870260|Shelby|Booker|F|4596 Melissa Walk|Chesapeake|VA|23322|36.6434|-76.242|222272|Social research officer, government|1960-02-03|688554816658|adults_50up_female_urban.json|8536e7468bb5a36e7227368ddd6889c4|2024-01-20|06:08:47|1705748927|food_dining|99.02|0|Schuppe-Schuppe|37.114271|-76.410266
723-49-6326|4702895171870260|Shelby|Booker|F|4596 Melissa Walk|Chesapeake|VA|23322|36.6434|-76.242|222272|Social research officer, government|1960-02-03|688554816658|adults_50up_female_urban.json|b83ed4c713a69ef1a58cbf5132d68546|2024-01-16|06:52:26|1705405946|entertainment|1.68|0|Upton PLC|36.972183|-77.044035
723-49-6326|4702895171870260|Shelby|Booker|F|4596 Melissa Walk|Chesapeake|VA|23322|36.6434|-76.242|222272|Social research officer, government|1960-02-03|688554816658|adults_50up_female_urban.json|d14adaed5c6e450efc7e956a5189fd42|2024-01-02|02:25:39|1704180339|gas_transport|50.34|0|Zieme, Bode and Dooley|36.406915|-75.415317
723-49-6326|4702895171870260|Shelby|Booker|F|4596 Melissa Walk|Chesapeake|VA|23322|36.6434|-76.242|222272|Social research officer, government|1960-02-03|688554816658|adults_50up_female_urban.json|e5eb667e725b6b6dd584671cd0d69c2c|2024-01-03|08:09:15|1704287355|gas_transport|154.15|0|Schmitt Inc|37.324015|-75.827837
723-49-6326|4702895171870260|Shelby|Booker|F|4596 Melissa Walk|Chesapeake|VA|23322|36.6434|-76.242|222272|Social research officer, government|1960-02-03|688554816658|adults_50up_female_urban.json|383dd6b8b904697393fd6977116251cd|2024-01-28|17:32:05|1706481125|kids_pets|60.67|0|Bode-Rempel|36.068920|-77.099209
723-49-6326|4702895171870260|Shelby|Booker|F|4596 Melissa Walk|Chesapeake|VA|23322|36.6434|-76.242|222272|Social research officer, government|1960-02-03|688554816658|adults_50up_female_urban.json|bb1557411a8e55c119df3bec80126f31|2024-02-01|19:55:10|1706835310|travel|15.85|0|Block-Hauck|36.717988|-77.187800
723-49-6326|4702895171870260|Shelby|Booker|F|4596 Melissa Walk|Chesapeake|VA|23322|36.6434|-76.242|222272|Social research officer, government|1960-02-03|688554816658|adults_50up_female_urban.json|8e0e33e9d6e1f39fe97736808ccba2b5|2024-01-21|12:15:31|1705857331|health_fitness|12.49|0|Cormier LLC|37.031777|-75.867608
723-49-6326|4702895171870260|Shelby|Booker|F|4596 Melissa Walk|Chesapeake|VA|23322|36.6434|-76.242|222272|Social research officer, government|1960-02-03|688554816658|adults_50up_female_urban.json|7239ea7dbc04f6480c203ed1315b0656|2024-01-27|19:28:49|1706401729|kids_pets|41.47|0|Bode-Rempel|36.891586|-76.800133
723-49-6326|4702895171870260|Shelby|Booker|F|4596 Melissa Walk|Chesapeake|VA|23322|36.6434|-76.242|222272|Social research officer, government|1960-02-03|688554816658|adults_50up_female_urban.json|474330f34d4867de348e16b3ea9d2047|2024-01-30|21:51:34|1706669494|personal_care|58.75|0|Watsica LLC|36.917378|-75.383854
723-49-6326|4702895171870260|Shelby|Booker|F|4596 Melissa Walk|Chesapeake|VA|23322|36.6434|-76.242|222272|Social research officer, government|1960-02-03|688554816658|adults_50up_female_urban.json|fbdf308e7a55e54ff2323c4c2341ecd1|2024-01-28|19:17:30|1706487450|kids_pets|46.69|0|Bode-Rempel|35.900193|-76.977462
723-49-6326|4702895171870260|Shelby|Booker|F|4596 Melissa Walk|Chesapeake|VA|23322|36.6434|-76.242|222272|Social research officer, government|1960-02-03|688554816658|adults_50up_female_urban.json|a030371e89abc4038ee8b51e594d1b63|2024-01-20|12:40:55|1705772455|food_dining|118.95|0|Kuphal-Toy|36.762804|-76.124575
723-49-6326|4702895171870260|Shelby|Booker|F|4596 Melissa Walk|Chesapeake|VA|23322|36.6434|-76.242|222272|Social research officer, government|1960-02-03|688554816658|adults_50up_female_urban.json|39390b008323c3586d13778bf4b588c3|2024-01-27|19:40:27|1706402427|kids_pets|66.09|0|Pacocha-Weissnat|36.476034|-75.596756
723-49-6326|4702895171870260|Shelby|Booker|F|4596 Melissa Walk|Chesapeake|VA|23322|36.6434|-76.242|222272|Social research officer, government|1960-02-03|688554816658|adults_50up_female_urban.json|5f21c61898240656d4cefb2f74e32a3c|2024-01-28|15:17:24|1706473044|personal_care|90.40|0|Kozey-Kuhlman|37.468721|-75.589928
723-49-6326|4702895171870260|Shelby|Booker|F|4596 Melissa Walk|Chesapeake|VA|23322|36.6434|-76.242|222272|Social research officer, government|1960-02-03|688554816658|adults_50up_female_urban.json|ee430e2217b2e1032fb120783eb612c6|2024-01-22|22:50:30|1705981830|home|7.35|0|Beier and Sons|35.727054|-76.473340
881-87-6512|180016048175499|Jane|Little|F|37098 Herman Forges Apt. 746|Salt Lake City|UT|84118|40.6504|-112.0054|594043|Commercial horticulturist|1956-09-04|47844977968|adults_50up_female_urban.json|bbe5bf5191fe879f7718f25b4764e905|2024-01-13|00:03:11|1705122191|grocery_pos|8.01|1|Doyle Ltd|40.997008|-111.412502
881-87-6512|180016048175499|Jane|Little|F|37098 Herman Forges Apt. 746|Salt Lake City|UT|84118|40.6504|-112.0054|594043|Commercial horticulturist|1956-09-04|47844977968|adults_50up_female_urban.json|aadd881594172ea5d58ad40aac3fb4b5|2024-01-13|02:23:57|1705130637|gas_transport|317.36|1|Zieme, Bode and Dooley|41.589559|-111.850055
881-87-6512|180016048175499|Jane|Little|F|37098 Herman Forges Apt. 746|Salt Lake City|UT|84118|40.6504|-112.0054|594043|Commercial horticulturist|1956-09-04|47844977968|adults_50up_female_urban.json|7557f43caf1e2f20da610a8c4a208813|2024-01-13|10:01:07|1705158067|grocery_pos|292.61|1|Doyle Ltd|41.367126|-111.995184
881-87-6512|180016048175499|Jane|Little|F|37098 Herman Forges Apt. 746|Salt Lake City|UT|84118|40.6504|-112.0054|594043|Commercial horticulturist|1956-09-04|47844977968|adults_50up_female_urban.json|0e4919afb1fff95eaaa3edd4c7e5526b|2024-01-14|22:38:48|1705289928|shopping_net|8.72|1|Labadie, Treutel and Bode|40.983584|-111.032502
881-87-6512|180016048175499|Jane|Little|F|37098 Herman Forges Apt. 746|Salt Lake City|UT|84118|40.6504|-112.0054|594043|Commercial horticulturist|1956-09-04|47844977968|adults_50up_female_urban.json|31255c302ad5922fabc35f6ab9083d24|2024-01-14|15:48:18|1705265298|shopping_net|1152.30|1|Kuhic, Bins and Pfeffer|40.729751|-112.024253
881-87-6512|180016048175499|Jane|Little|F|37098 Herman Forges Apt. 746|Salt Lake City|UT|84118|40.6504|-112.0054|594043|Commercial horticulturist|1956-09-04|47844977968|adults_50up_female_urban.json|d2d5d9879cb7f3aea71fd126e0e8e462|2024-01-14|23:49:42|1705294182|shopping_pos|1074.63|1|Mayert Group|41.007664|-111.329303
881-87-6512|180016048175499|Jane|Little|F|37098 Herman Forges Apt. 746|Salt Lake City|UT|84118|40.6504|-112.0054|594043|Commercial horticulturist|1956-09-04|47844977968|adults_50up_female_urban.json|e6f68d69ceb0ef8c63686ffc5920f98b|2024-01-14|21:51:01|1705287061|personal_care|957.67|1|Nader-Maggio|41.005323|-111.053724
