ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
620-27-5618|4874016400529|Mark|Green|M|680 Charles Spurs Apt. 805|Beacon|NY|12508|41.5097|-73.9634|19880|Television floor manager|1989-08-02|161286867170|adults_2550_male_urban.json|82f59a97c5a9b2a44d0337ed3cfd3876|2024-01-17|00:18:17|1705468697|gas_transport|9.07|1|Zieme, Bode and Dooley|40.565415|-73.711090
620-27-5618|4874016400529|Mark|Green|M|680 Charles Spurs Apt. 805|Beacon|NY|12508|41.5097|-73.9634|19880|Television floor manager|1989-08-02|161286867170|adults_2550_male_urban.json|558f10dbc49933e7365ddb7e6351fa40|2024-01-17|02:28:54|1705476534|grocery_pos|311.26|1|Huel, Hammes and Witting|41.103251|-73.470577
620-27-5618|4874016400529|Mark|Green|M|680 Charles Spurs Apt. 805|Beacon|NY|12508|41.5097|-73.9634|19880|Television floor manager|1989-08-02|161286867170|adults_2550_male_urban.json|01697b493e4d0795cc73a92e9fb7f4a8|2024-01-17|00:10:58|1705468258|misc_net|312.05|1|Kuphal-Bartoletti|41.963869|-74.689318
620-27-5618|4874016400529|Mark|Green|M|680 Charles Spurs Apt. 805|Beacon|NY|12508|41.5097|-73.9634|19880|Television floor manager|1989-08-02|161286867170|adults_2550_male_urban.json|58fd9a74ab26715e1b7cb92f3339d840|2024-01-17|03:32:48|1705480368|misc_net|701.96|1|Donnelly PLC|42.213791|-74.678353
620-27-5618|4874016400529|Mark|Green|M|680 Charles Spurs Apt. 805|Beacon|NY|12508|41.5097|-73.9634|19880|Television floor manager|1989-08-02|161286867170|adults_2550_male_urban.json|5276c655094b82415d25e5c0a4d5dc7e|2024-01-17|00:46:08|1705470368|grocery_pos|744.90|1|Lockman Ltd|40.650348|-74.899249
620-27-5618|4874016400529|Mark|Green|M|680 Charles Spurs Apt. 805|Beacon|NY|12508|41.5097|-73.9634|19880|Television floor manager|1989-08-02|161286867170|adults_2550_male_urban.json|6e218f190debf4d316b0cd96690a88e5|2024-01-18|23:52:48|1705639968|personal_care|946.29|1|Watsica LLC|41.972946|-74.865787
620-27-5618|4874016400529|Mark|Green|M|680 Charles Spurs Apt. 805|Beacon|NY|12508|41.5097|-73.9634|19880|Television floor manager|1989-08-02|161286867170|adults_2550_male_urban.json|716d016fb946efcae997411bb086f435|2024-01-18|22:51:02|1705636262|shopping_net|968.63|1|Kuhic, Bins and Pfeffer|41.789382|-74.569466
620-27-5618|4874016400529|Mark|Green|M|680 Charles Spurs Apt. 805|Beacon|NY|12508|41.5097|-73.9634|19880|Television floor manager|1989-08-02|161286867170|adults_2550_male_urban.json|72273cf449cff428b50e246070eea7f3|2024-01-18|22:06:07|1705633567|shopping_pos|1015.07|1|Mayert Group|42.000790|-74.068448
620-27-5618|4874016400529|Mark|Green|M|680 Charles Spurs Apt. 805|Beacon|NY|12508|41.5097|-73.9634|19880|Television floor manager|1989-08-02|161286867170|adults_2550_male_urban.json|49decd693ae56aae68f2d3df9ebb0054|2024-01-18|22:01:12|1705633272|shopping_net|1007.66|1|Kuhic, Bins and Pfeffer|41.493584|-73.746380
620-27-5618|4874016400529|Mark|Green|M|680 Charles Spurs Apt. 805|Beacon|NY|12508|41.5097|-73.9634|19880|Television floor manager|1989-08-02|161286867170|adults_2550_male_urban.json|ed2dccc885fb3d9aa57eee083be7616e|2024-01-18|23:06:25|1705637185|shopping_net|933.43|1|Labadie, Treutel and Bode|42.114353|-73.344684
