ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
131-06-5051|345331586923222|Stanley|Johnson|M|3421 Brennan Walks Suite 337|Fort Lauderdale|FL|33324|26.1255|-80.2644|711693|Maintenance engineer|1951-08-16|903253916954|adults_50up_male_urban.json|0ba7a84f42571e03ec22cdadd3fb7d04|2024-05-18|03:23:38|1716017018|grocery_pos|281.98|1|Casper, Hand and Zulauf|25.545191|-80.863289
131-06-5051|345331586923222|Stanley|Johnson|M|3421 Brennan Walks Suite 337|Fort Lauderdale|FL|33324|26.1255|-80.2644|711693|Maintenance engineer|1951-08-16|903253916954|adults_50up_male_urban.json|331ff123859df3b1235f7abd96a44219|2024-05-18|02:45:03|1716014703|grocery_pos|284.93|1|Goldner, Kovacek and Abbott|25.698635|-80.199848
131-06-5051|345331586923222|Stanley|Johnson|M|3421 Brennan Walks Suite 337|Fort Lauderdale|FL|33324|26.1255|-80.2644|711693|Maintenance engineer|1951-08-16|903253916954|adults_50up_male_urban.json|86abac5592c2260019a86af583009e95|2024-05-18|02:58:40|1716015520|grocery_pos|290.11|1|Schamberger-O'Keefe|26.671074|-79.922152
131-06-5051|345331586923222|Stanley|Johnson|M|3421 Brennan Walks Suite 337|Fort Lauderdale|FL|33324|26.1255|-80.2644|711693|Maintenance engineer|1951-08-16|903253916954|adults_50up_male_urban.json|18192d54d339f4a123a7c350856eddfb|2024-05-19|22:44:05|1716173045|shopping_pos|805.95|1|Hickle Group|25.670808|-80.949408
131-06-5051|345331586923222|Stanley|Johnson|M|3421 Brennan Walks Suite 337|Fort Lauderdale|FL|33324|26.1255|-80.2644|711693|Maintenance engineer|1951-08-16|903253916954|adults_50up_male_urban.json|fa68a1e9fc07bc99f0d68ec788697456|2024-05-19|22:27:38|1716172058|shopping_net|789.01|1|Stamm-Witting|25.354421|-79.347804
131-06-5051|345331586923222|Stanley|Johnson|M|3421 Brennan Walks Suite 337|Fort Lauderdale|FL|33324|26.1255|-80.2644|711693|Maintenance engineer|1951-08-16|903253916954|adults_50up_male_urban.json|1810eaafdafb310e16c14a6fe5d95526|2024-05-18|23:20:44|1716088844|misc_net|1217.95|1|Parisian, Schiller and Altenwerth|26.244752|-81.059649
131-06-5051|345331586923222|Stanley|Johnson|M|3421 Brennan Walks Suite 337|Fort Lauderdale|FL|33324|26.1255|-80.2644|711693|Maintenance engineer|1951-08-16|903253916954|adults_50up_male_urban.json|7dbfed7da77e8e324fdca3e7c0e0bb78|2024-05-19|23:41:59|1716176519|personal_care|1008.32|1|Friesen-Ortiz|26.210557|-80.165669
131-06-5051|345331586923222|Stanley|Johnson|M|3421 Brennan Walks Suite 337|Fort Lauderdale|FL|33324|26.1255|-80.2644|711693|Maintenance engineer|1951-08-16|903253916954|adults_50up_male_urban.json|f0c63738783054b23a402c0beaa165db|2024-05-18|15:30:25|1716060625|misc_net|14.30|1|Kerluke, Kertzmann and Wiza|25.667604|-79.377844
131-06-5051|345331586923222|Stanley|Johnson|M|3421 Brennan Walks Suite 337|Fort Lauderdale|FL|33324|26.1255|-80.2644|711693|Maintenance engineer|1951-08-16|903253916954|adults_50up_male_urban.json|2d382742265525a2537e0244cab49a75|2024-04-06|06:07:41|1712398061|food_dining|82.03|0|Armstrong, Walter and Gottlieb|26.737383|-79.544094
131-06-5051|345331586923222|Stanley|Johnson|M|3421 Brennan Walks Suite 337|Fort Lauderdale|FL|33324|26.1255|-80.2644|711693|Maintenance engineer|1951-08-16|903253916954|adults_50up_male_urban.json|0fd45e0cbf9975981dfe57b22e2a4db8|2024-01-29|10:55:58|1706543758|grocery_pos|64.35|0|Mosciski, Gislason and Mertz|26.912665|-79.873619
