ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
115-04-4507|4218196001337|Kathy|Johnson|F|863 Lawrence Valleys|Waldorf|MD|20601|38.6371|-76.8778|78078|Accounting technician|2000-10-03|888022315787|young_adults_female_urban.json|b20efa811123a331f9905ee4a54509de|2024-01-02|05:51:51|1704192711|grocery_pos|324.99|1|Huel, Hammes and Witting|38.892648|-76.312920
115-04-4507|4218196001337|Kathy|Johnson|F|863 Lawrence Valleys|Waldorf|MD|20601|38.6371|-76.8778|78078|Accounting technician|2000-10-03|888022315787|young_adults_female_urban.json|af34f051fd647c214fb72b4b0a1ed7d7|2024-01-02|00:26:03|1704173163|grocery_pos|309.36|1|Doyle Ltd|37.827357|-76.117276
115-04-4507|4218196001337|Kathy|Johnson|F|863 Lawrence Valleys|Waldorf|MD|20601|38.6371|-76.8778|78078|Accounting technician|2000-10-03|888022315787|young_adults_female_urban.json|cde67ef069f5bcaf76c005dfb20d27cf|2024-01-02|01:16:35|1704176195|grocery_pos|310.73|1|Kutch and Sons|39.005208|-77.723551
115-04-4507|4218196001337|Kathy|Johnson|F|863 Lawrence Valleys|Waldorf|MD|20601|38.6371|-76.8778|78078|Accounting technician|2000-10-03|888022315787|young_adults_female_urban.json|7d323f0690e0af4200d1e6af7c1c6979|2024-01-02|02:28:51|1704180531|grocery_pos|316.15|1|Lockman Ltd|39.457048|-76.599263
115-04-4507|4218196001337|Kathy|Johnson|F|863 Lawrence Valleys|Waldorf|MD|20601|38.6371|-76.8778|78078|Accounting technician|2000-10-03|888022315787|young_adults_female_urban.json|a643c97f3135ea4b64dc36d67e6c7058|2024-01-02|00:10:46|1704172246|grocery_pos|297.61|1|Huel, Hammes and Witting|37.794275|-77.572597
115-04-4507|4218196001337|Kathy|Johnson|F|863 Lawrence Valleys|Waldorf|MD|20601|38.6371|-76.8778|78078|Accounting technician|2000-10-03|888022315787|young_adults_female_urban.json|47dfb1890362c89820bd99f284f78f79|2024-01-02|02:14:09|1704179649|grocery_pos|290.96|1|Huel, Hammes and Witting|37.928734|-76.272961
115-04-4507|4218196001337|Kathy|Johnson|F|863 Lawrence Valleys|Waldorf|MD|20601|38.6371|-76.8778|78078|Accounting technician|2000-10-03|888022315787|young_adults_female_urban.json|09eb72d004c0dde6940b884830617c17|2024-01-03|22:39:05|1704339545|personal_care|969.74|1|Nader-Maggio|37.866384|-76.290179
115-04-4507|4218196001337|Kathy|Johnson|F|863 Lawrence Valleys|Waldorf|MD|20601|38.6371|-76.8778|78078|Accounting technician|2000-10-03|888022315787|young_adults_female_urban.json|ae26327906cbaaee1256652e2506b0fb|2024-01-03|22:05:33|1704337533|personal_care|1075.12|1|Baumbach Ltd|38.932560|-77.468162
115-04-4507|4218196001337|Kathy|Johnson|F|863 Lawrence Valleys|Waldorf|MD|20601|38.6371|-76.8778|78078|Accounting technician|2000-10-03|888022315787|young_adults_female_urban.json|f43782e968f90094ef587dd299a14497|2024-01-03|22:42:50|1704339770|shopping_net|912.81|1|Labadie, Treutel and Bode|39.325106|-77.453485
115-04-4507|4218196001337|Kathy|Johnson|F|863 Lawrence Valleys|Waldorf|MD|20601|38.6371|-76.8778|78078|Accounting technician|2000-10-03|888022315787|young_adults_female_urban.json|2e8f07bd8eecd2a5aefd3966143824ff|2024-01-03|18:58:34|1704326314|shopping_net|861.67|1|Labadie, Treutel and Bode|38.825920|-76.561914
