ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
312-11-4067|2706999386774968|Eric|Oliver|M|34123 Andrea Estate|Irving|TX|75038|32.8653|-96.9905|217883|Accountant, chartered|2001-02-24|495675808653|young_adults_male_urban.json|2a121cfb30b5f7070a49ce3b64eccf1b|2024-01-09|03:20:59|1704788459|grocery_pos|11.45|1|Kutch and Sons|32.358341|-97.851146
312-11-4067|2706999386774968|Eric|Oliver|M|34123 Andrea Estate|Irving|TX|75038|32.8653|-96.9905|217883|Accountant, chartered|2001-02-24|495675808653|young_adults_male_urban.json|06b9aa381124b0aea14df93b17ab1d8f|2024-01-09|00:29:13|1704778153|grocery_net|7.39|1|McCullough Group|32.098396|-96.179511
312-11-4067|2706999386774968|Eric|Oliver|M|34123 Andrea Estate|Irving|TX|75038|32.8653|-96.9905|217883|Accountant, chartered|2001-02-24|495675808653|young_adults_male_urban.json|07ff5df6d170d07ba91bab22fa7c1189|2024-01-09|06:11:21|1704798681|grocery_pos|8.81|1|Kutch and Sons|32.453067|-97.915541
312-11-4067|2706999386774968|Eric|Oliver|M|34123 Andrea Estate|Irving|TX|75038|32.8653|-96.9905|217883|Accountant, chartered|2001-02-24|495675808653|young_adults_male_urban.json|9600a849f83a966555ddcde97f5838e0|2024-01-09|06:47:14|1704800834|gas_transport|279.52|1|Zieme, Bode and Dooley|32.474506|-96.243344
312-11-4067|2706999386774968|Eric|Oliver|M|34123 Andrea Estate|Irving|TX|75038|32.8653|-96.9905|217883|Accountant, chartered|2001-02-24|495675808653|young_adults_male_urban.json|02840fecde29753afa64e71e606b38f5|2024-01-09|01:30:54|1704781854|grocery_pos|306.57|1|Kutch and Sons|32.744049|-96.283889
312-11-4067|2706999386774968|Eric|Oliver|M|34123 Andrea Estate|Irving|TX|75038|32.8653|-96.9905|217883|Accountant, chartered|2001-02-24|495675808653|young_adults_male_urban.json|304331c2b8fc17cb8fe78842e40219c5|2024-01-09|05:36:12|1704796572|grocery_pos|304.42|1|Kutch and Sons|32.166675|-97.356322
312-11-4067|2706999386774968|Eric|Oliver|M|34123 Andrea Estate|Irving|TX|75038|32.8653|-96.9905|217883|Accountant, chartered|2001-02-24|495675808653|young_adults_male_urban.json|a75298994a06de571e321beb67d15593|2024-01-09|02:19:17|1704784757|grocery_pos|308.43|1|Lockman Ltd|33.799737|-97.611460
312-11-4067|2706999386774968|Eric|Oliver|M|34123 Andrea Estate|Irving|TX|75038|32.8653|-96.9905|217883|Accountant, chartered|2001-02-24|495675808653|young_adults_male_urban.json|0d45fb7095322b2f30f88490caccb533|2024-01-09|01:47:34|1704782854|gas_transport|323.11|1|Zieme, Bode and Dooley|32.649733|-96.671627
312-11-4067|2706999386774968|Eric|Oliver|M|34123 Andrea Estate|Irving|TX|75038|32.8653|-96.9905|217883|Accountant, chartered|2001-02-24|495675808653|young_adults_male_urban.json|17cef8f171bd02760eff3a3d687957d4|2024-01-09|03:47:13|1704790033|misc_net|742.43|1|Donnelly PLC|33.381108|-96.619119
312-11-4067|2706999386774968|Eric|Oliver|M|34123 Andrea Estate|Irving|TX|75038|32.8653|-96.9905|217883|Accountant, chartered|2001-02-24|495675808653|young_adults_male_urban.json|2545b9f45cffba444918650b18f7db0d|2024-01-10|15:41:09|1704919269|shopping_net|1032.34|1|Labadie, Treutel and Bode|33.132673|-96.058973
312-11-4067|2706999386774968|Eric|Oliver|M|34123 Andrea Estate|Irving|TX|75038|32.8653|-96.9905|217883|Accountant, chartered|2001-02-24|495675808653|young_adults_male_urban.json|ad3c5171bc9f39ad2eeb669bbd27a3e4|2024-01-10|22:07:11|1704942431|shopping_pos|767.15|1|Mayert Group|32.741686|-96.916763
312-11-4067|2706999386774968|Eric|Oliver|M|34123 Andrea Estate|Irving|TX|75038|32.8653|-96.9905|217883|Accountant, chartered|2001-02-24|495675808653|young_adults_male_urban.json|9b0e33b82af67ae93b543c928282e27e|2024-01-10|22:54:03|1704945243|food_dining|115.07|1|Schuppe-Schuppe|33.154383|-97.741998
312-11-4067|2706999386774968|Eric|Oliver|M|34123 Andrea Estate|Irving|TX|75038|32.8653|-96.9905|217883|Accountant, chartered|2001-02-24|495675808653|young_adults_male_urban.json|d55b60523eb97131272b326fb1ac8de3|2024-01-03|07:19:17|1704284357|gas_transport|43.56|0|Schmitt Inc|33.490816|-96.724516
312-11-4067|2706999386774968|Eric|Oliver|M|34123 Andrea Estate|Irving|TX|75038|32.8653|-96.9905|217883|Accountant, chartered|2001-02-24|495675808653|young_adults_male_urban.json|aa8c3139088d32c859e488f9a1d83c22|2024-01-06|06:08:17|1704539297|grocery_net|41.57|0|Bahringer-Larson|32.181311|-97.257788
312-11-4067|2706999386774968|Eric|Oliver|M|34123 Andrea Estate|Irving|TX|75038|32.8653|-96.9905|217883|Accountant, chartered|2001-02-24|495675808653|young_adults_male_urban.json|58bd4801092ba2525e55daf1e8cb1dab|2024-01-05|10:20:16|1704468016|gas_transport|78.50|0|Zieme, Bode and Dooley|31.961956|-96.667230
