ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Taunton|MA|02780|41.905|-71.1026|49036|Accounting technician|1998-10-03|888022315787|adults_2550_male_urban.json|eff808c2967ef68814dc50c7a037bda6|2024-05-18|01:46:02|1716011162|grocery_pos|9.93|1|Vandervort-Funk|42.224578|-70.916248
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Taunton|MA|02780|41.905|-71.1026|49036|Accounting technician|1998-10-03|888022315787|adults_2550_male_urban.json|682e0cc79f58c0cae02760da422cc32e|2024-05-18|00:30:46|1716006646|gas_transport|7.74|1|Harris Inc|41.843165|-70.285541
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Taunton|MA|02780|41.905|-71.1026|49036|Accounting technician|1998-10-03|888022315787|adults_2550_male_urban.json|05e0fbe6be410d5d70cb838d9de80a18|2024-05-18|03:22:49|1716016969|misc_net|15.77|1|Volkman Ltd|40.991563|-71.499308
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Taunton|MA|02780|41.905|-71.1026|49036|Accounting technician|1998-10-03|888022315787|adults_2550_male_urban.json|ebc44bb5a5d7ea24445fbf0f43d28250|2024-05-18|03:01:10|1716015670|grocery_pos|320.14|1|Pacocha-O'Reilly|40.925545|-71.909593
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Taunton|MA|02780|41.905|-71.1026|49036|Accounting technician|1998-10-03|888022315787|adults_2550_male_urban.json|ebb388b07454dadb15ec46f8cf037da9|2024-05-18|08:29:59|1716035399|grocery_pos|336.89|1|Hudson-Ratke|41.152587|-70.899016
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Taunton|MA|02780|41.905|-71.1026|49036|Accounting technician|1998-10-03|888022315787|adults_2550_male_urban.json|f0eb4a48ba8d609e3562976c43ae3802|2024-05-18|02:03:39|1716012219|gas_transport|315.23|1|Friesen-D'Amore|42.080206|-71.702551
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Taunton|MA|02780|41.905|-71.1026|49036|Accounting technician|1998-10-03|888022315787|adults_2550_male_urban.json|6c39172492d9b117d34867aaedfc339c|2024-05-18|08:49:29|1716036569|gas_transport|667.46|1|Friesen-Stamm|42.246201|-72.044082
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Taunton|MA|02780|41.905|-71.1026|49036|Accounting technician|1998-10-03|888022315787|adults_2550_male_urban.json|5fab9a37687398db822aea76cba1cbc9|2024-05-19|14:00:29|1716141629|shopping_net|849.06|1|Heathcote, Yost and Kertzmann|41.196114|-70.610204
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Taunton|MA|02780|41.905|-71.1026|49036|Accounting technician|1998-10-03|888022315787|adults_2550_male_urban.json|b3d81b639f360a4ee11c74cc9570febb|2024-05-19|23:27:28|1716175648|misc_net|736.31|1|Kuphal-Predovic|41.459751|-70.943097
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Taunton|MA|02780|41.905|-71.1026|49036|Accounting technician|1998-10-03|888022315787|adults_2550_male_urban.json|0f84e8c41c2c16fdea392f888a8a3e64|2024-05-19|22:36:42|1716172602|misc_net|956.04|1|Bernier, Volkman and Hoeger|41.609407|-70.392324
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Taunton|MA|02780|41.905|-71.1026|49036|Accounting technician|1998-10-03|888022315787|adults_2550_male_urban.json|66a25505ee136cd2bb5c9eb6993bf0ff|2024-05-19|23:42:56|1716176576|shopping_net|944.54|1|Altenwerth, Cartwright and Koss|42.466604|-70.876687
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Taunton|MA|02780|41.905|-71.1026|49036|Accounting technician|1998-10-03|888022315787|adults_2550_male_urban.json|6fc3a64e36554ebd58c36781cab69e46|2024-02-18|01:03:43|1708236223|misc_net|104.12|0|Bernier, Volkman and Hoeger|41.358381|-70.978637
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Taunton|MA|02780|41.905|-71.1026|49036|Accounting technician|1998-10-03|888022315787|adults_2550_male_urban.json|e3d7aafb31fd996994645ee299cf3804|2024-02-19|03:10:59|1708330259|misc_net|50.77|0|Mante Group|41.877731|-70.115274
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Taunton|MA|02780|41.905|-71.1026|49036|Accounting technician|1998-10-03|888022315787|adults_2550_male_urban.json|fb7043e564f51d82450e8d56aa7d868b|2024-01-25|00:35:53|1706160953|grocery_net|93.20|0|Heller-Abshire|42.474772|-70.563852
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Taunton|MA|02780|41.905|-71.1026|49036|Accounting technician|1998-10-03|888022315787|adults_2550_male_urban.json|8203623368f0a591dbd9ce7e2c2a2383|2024-01-16|01:35:26|1705386926|gas_transport|78.98|0|Schaefer, McGlynn and Bosco|42.445190|-70.988555
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Taunton|MA|02780|41.905|-71.1026|49036|Accounting technician|1998-10-03|888022315787|adults_2550_male_urban.json|b5a2462ce99829e5357e32f42f807177|2024-01-07|10:30:38|1704641438|gas_transport|64.77|0|Friesen-D'Amore|42.697635|-70.395784
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Taunton|MA|02780|41.905|-71.1026|49036|Accounting technician|1998-10-03|888022315787|adults_2550_male_urban.json|d7a25f52dff40d2df785eed332f6c528|2024-02-12|00:22:33|1707715353|grocery_pos|60.17|0|Kutch and Sons|42.652391|-70.894021
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Taunton|MA|02780|41.905|-71.1026|49036|Accounting technician|1998-10-03|888022315787|adults_2550_male_urban.json|7f44f5c09c5fb1607575e2f650a7ad93|2024-02-17|05:49:09|1708166949|grocery_pos|90.42|0|Padberg-Welch|41.113284|-72.001756
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Taunton|MA|02780|41.905|-71.1026|49036|Accounting technician|1998-10-03|888022315787|adults_2550_male_urban.json|988692a9318b09096166c8ff2affa634|2024-01-30|03:56:56|1706605016|grocery_net|85.13|0|Kemmer-Reinger|42.797535|-70.504626
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Taunton|MA|02780|41.905|-71.1026|49036|Accounting technician|1998-10-03|888022315787|adults_2550_male_urban.json|bfaea935ada3b9412c4969aca985b19d|2024-01-18|04:26:03|1705569963|gas_transport|84.79|0|Robel, Cummerata and Prosacco|42.830294|-70.591071
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Taunton|MA|02780|41.905|-71.1026|49036|Accounting technician|1998-10-03|888022315787|adults_2550_male_urban.json|e3789eb9174e35d712438b81337365e5|2024-02-06|06:11:11|1707217871|grocery_pos|73.85|0|Pacocha-O'Reilly|42.854320|-70.539295
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Taunton|MA|02780|41.905|-71.1026|49036|Accounting technician|1998-10-03|888022315787|adults_2550_male_urban.json|0469465d7a934650da236497d8623eb6|2024-02-13|01:21:34|1707805294|grocery_pos|63.77|0|Schultz, Simonis and Little|42.124312|-70.385825
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Taunton|MA|02780|41.905|-71.1026|49036|Accounting technician|1998-10-03|888022315787|adults_2550_male_urban.json|9deaddf4c9c10b406abe0d617bb689d4|2024-01-28|10:55:15|1706457315|grocery_net|66.38|0|Tromp, Kerluke and Glover|41.108736|-70.977654
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Taunton|MA|02780|41.905|-71.1026|49036|Accounting technician|1998-10-03|888022315787|adults_2550_male_urban.json|fdac30471e3df52b397445ec87e21645|2024-02-08|00:48:51|1707371331|grocery_pos|91.28|0|Kovacek, Dibbert and Ondricka|41.919611|-71.768507
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Taunton|MA|02780|41.905|-71.1026|49036|Accounting technician|1998-10-03|888022315787|adults_2550_male_urban.json|aaad82307d3cd9faf807ae4577f784f0|2024-01-31|04:53:41|1706694821|grocery_pos|73.68|0|Koepp-Parker|41.141119|-71.691828
