ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
312-11-4067|2706999386774968|Eric|Oliver|M|34123 Andrea Estate|Pottstown|PA|19464|40.2635|-75.6172|62826|Accountant, chartered|1957-02-24|495675808653|adults_50up_male_urban.json|e02a8e9e46a3431b44ad86f5fc458d06|2024-02-06|02:19:00|1707203940|gas_transport|9.12|1|Rodriguez Group|40.617145|-75.811693
312-11-4067|2706999386774968|Eric|Oliver|M|34123 Andrea Estate|Pottstown|PA|19464|40.2635|-75.6172|62826|Accountant, chartered|1957-02-24|495675808653|adults_50up_male_urban.json|fb95ed97932bf3e29f51e8ebbf89307d|2024-02-06|03:38:58|1707208738|grocery_pos|11.13|1|Rau and Sons|40.381437|-75.059551
312-11-4067|2706999386774968|Eric|Oliver|M|34123 Andrea Estate|Pottstown|PA|19464|40.2635|-75.6172|62826|Accountant, chartered|1957-02-24|495675808653|adults_50up_male_urban.json|174b497fb84101296fd3bca178b191cb|2024-02-06|05:36:31|1707215791|gas_transport|263.36|1|Mraz-Herzog|41.007530|-75.448592
312-11-4067|2706999386774968|Eric|Oliver|M|34123 Andrea Estate|Pottstown|PA|19464|40.2635|-75.6172|62826|Accountant, chartered|1957-02-24|495675808653|adults_50up_male_urban.json|89ecfb639077db74cb69a8a4f0cd9974|2024-02-07|23:08:15|1707365295|health_fitness|334.90|1|Hills, Hegmann and Schaefer|40.536422|-74.624176
312-11-4067|2706999386774968|Eric|Oliver|M|34123 Andrea Estate|Pottstown|PA|19464|40.2635|-75.6172|62826|Accountant, chartered|1957-02-24|495675808653|adults_50up_male_urban.json|29d19b5f7c94105bd876852e944133bf|2024-02-06|23:18:58|1707279538|misc_net|895.03|1|Miller-Harris|40.641536|-74.721560
312-11-4067|2706999386774968|Eric|Oliver|M|34123 Andrea Estate|Pottstown|PA|19464|40.2635|-75.6172|62826|Accountant, chartered|1957-02-24|495675808653|adults_50up_male_urban.json|00d48327b74115dcd12aaaa09924f0e2|2024-02-07|23:25:40|1707366340|shopping_net|8.81|1|Reichert, Rowe and Mraz|40.726934|-75.783355
312-11-4067|2706999386774968|Eric|Oliver|M|34123 Andrea Estate|Pottstown|PA|19464|40.2635|-75.6172|62826|Accountant, chartered|1957-02-24|495675808653|adults_50up_male_urban.json|8a7e6d05d793fd21dc8aeb60be646f1e|2024-02-07|12:36:24|1707327384|personal_care|1092.46|1|Sporer-Keebler|39.589186|-75.605628
312-11-4067|2706999386774968|Eric|Oliver|M|34123 Andrea Estate|Pottstown|PA|19464|40.2635|-75.6172|62826|Accountant, chartered|1957-02-24|495675808653|adults_50up_male_urban.json|47d5fe0ca41568d20c33b22e48680d73|2024-02-06|22:11:05|1707275465|grocery_pos|899.67|1|DuBuque LLC|40.233029|-75.701774
312-11-4067|2706999386774968|Eric|Oliver|M|34123 Andrea Estate|Pottstown|PA|19464|40.2635|-75.6172|62826|Accountant, chartered|1957-02-24|495675808653|adults_50up_male_urban.json|79bae6ef9a6c569db08ca051b916e03c|2024-02-07|20:13:19|1707354799|misc_pos|19.82|1|Dickinson Ltd|41.199564|-75.590829
312-11-4067|2706999386774968|Eric|Oliver|M|34123 Andrea Estate|Pottstown|PA|19464|40.2635|-75.6172|62826|Accountant, chartered|1957-02-24|495675808653|adults_50up_male_urban.json|f9e86e38e7482ead9594d845b0c02f7e|2024-02-07|23:48:14|1707367694|shopping_net|24.72|1|Lemke-Gutmann|40.321782|-75.228259
312-11-4067|2706999386774968|Eric|Oliver|M|34123 Andrea Estate|Pottstown|PA|19464|40.2635|-75.6172|62826|Accountant, chartered|1957-02-24|495675808653|adults_50up_male_urban.json|a6cbd810d4e32d7746887c843d8272c5|2024-03-17|10:03:24|1710684204|shopping_pos|83.98|0|Douglas, Schneider and Turner|40.832830|-75.035206
312-11-4067|2706999386774968|Eric|Oliver|M|34123 Andrea Estate|Pottstown|PA|19464|40.2635|-75.6172|62826|Accountant, chartered|1957-02-24|495675808653|adults_50up_male_urban.json|5bb2dcc6bcb3c81ff6beaa824b3c482b|2024-03-31|05:44:42|1711878282|entertainment|68.90|0|Frami Group|40.493273|-76.282333
312-11-4067|2706999386774968|Eric|Oliver|M|34123 Andrea Estate|Pottstown|PA|19464|40.2635|-75.6172|62826|Accountant, chartered|1957-02-24|495675808653|adults_50up_male_urban.json|267d3f2618a958ae097d8ecd00e895d0|2024-03-03|11:55:36|1709484936|shopping_net|55.96|0|Cormier LLC|40.039732|-74.852356
312-11-4067|2706999386774968|Eric|Oliver|M|34123 Andrea Estate|Pottstown|PA|19464|40.2635|-75.6172|62826|Accountant, chartered|1957-02-24|495675808653|adults_50up_male_urban.json|7db4c6aa76d4b0ca45da9c5f1f72dd41|2024-03-05|10:29:58|1709652598|shopping_net|57.22|0|Auer-West|40.765773|-75.868668
312-11-4067|2706999386774968|Eric|Oliver|M|34123 Andrea Estate|Pottstown|PA|19464|40.2635|-75.6172|62826|Accountant, chartered|1957-02-24|495675808653|adults_50up_male_urban.json|6c65ef394662ff2245bd61ea75d25870|2024-02-29|06:14:29|1709205269|misc_pos|77.47|0|Thiel PLC|40.301285|-76.259203
312-11-4067|2706999386774968|Eric|Oliver|M|34123 Andrea Estate|Pottstown|PA|19464|40.2635|-75.6172|62826|Accountant, chartered|1957-02-24|495675808653|adults_50up_male_urban.json|7f56a52ea4ed84526a247b0084b3828a|2024-02-17|06:49:17|1708170557|misc_net|62.04|0|Zemlak Group|40.688474|-75.566249
312-11-4067|2706999386774968|Eric|Oliver|M|34123 Andrea Estate|Pottstown|PA|19464|40.2635|-75.6172|62826|Accountant, chartered|1957-02-24|495675808653|adults_50up_male_urban.json|d9c94d7e5258c580e23a88822bf139ee|2024-01-13|09:30:35|1705156235|gas_transport|77.25|0|Erdman-Kertzmann|40.230094|-74.705696
312-11-4067|2706999386774968|Eric|Oliver|M|34123 Andrea Estate|Pottstown|PA|19464|40.2635|-75.6172|62826|Accountant, chartered|1957-02-24|495675808653|adults_50up_male_urban.json|488930decd86acea624b8544792b237b|2024-02-04|08:24:32|1707053072|grocery_pos|67.85|0|Koepp-Parker|40.211016|-75.454827
312-11-4067|2706999386774968|Eric|Oliver|M|34123 Andrea Estate|Pottstown|PA|19464|40.2635|-75.6172|62826|Accountant, chartered|1957-02-24|495675808653|adults_50up_male_urban.json|709845d8c34630272001ee35087187cf|2024-02-20|02:43:33|1708415013|misc_pos|82.93|0|Stiedemann Inc|40.539711|-75.035951
