ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
320-74-6150|6011193149190586|Jessica|Wood|F|67165 Zimmerman Mews Apt. 849|Avila Beach|CA|93424|35.1903|-120.7178|1261|Solicitor|1944-11-15|531608037091|adults_50up_female_rural.json|8eae53fd4ca20d4788751f7436c45bf1|2024-02-15|00:44:06|1707975846|gas_transport|19.52|1|Torp-Labadie|34.930155|-121.387788
320-74-6150|6011193149190586|Jessica|Wood|F|67165 Zimmerman Mews Apt. 849|Avila Beach|CA|93424|35.1903|-120.7178|1261|Solicitor|1944-11-15|531608037091|adults_50up_female_rural.json|dc913347c81213f42f10c9983652a0d8|2024-02-16|22:40:20|1708141220|shopping_net|921.77|1|Cormier LLC|34.677589|-120.553828
320-74-6150|6011193149190586|Jessica|Wood|F|67165 Zimmerman Mews Apt. 849|Avila Beach|CA|93424|35.1903|-120.7178|1261|Solicitor|1944-11-15|531608037091|adults_50up_female_rural.json|e4dbdc34b0b3ba7e0b206c529ca67a91|2024-02-16|22:43:32|1708141412|entertainment|1081.86|1|Bins-Tillman|34.457042|-120.135695
320-74-6150|6011193149190586|Jessica|Wood|F|67165 Zimmerman Mews Apt. 849|Avila Beach|CA|93424|35.1903|-120.7178|1261|Solicitor|1944-11-15|531608037091|adults_50up_female_rural.json|f33f3738779635d1aedb50108dd2a1aa|2024-02-16|23:18:01|1708143481|shopping_pos|812.99|1|Baumbach, Strosin and Nicolas|35.454689|-120.965538
320-74-6150|6011193149190586|Jessica|Wood|F|67165 Zimmerman Mews Apt. 849|Avila Beach|CA|93424|35.1903|-120.7178|1261|Solicitor|1944-11-15|531608037091|adults_50up_female_rural.json|bd5f7393c6a1cd355324eefe09e1206a|2024-02-16|22:56:59|1708142219|misc_net|581.30|1|Volkman Ltd|34.505807|-119.958546
320-74-6150|6011193149190586|Jessica|Wood|F|67165 Zimmerman Mews Apt. 849|Avila Beach|CA|93424|35.1903|-120.7178|1261|Solicitor|1944-11-15|531608037091|adults_50up_female_rural.json|af49603390d5fc944ac677aea31bf991|2024-02-24|06:10:48|1708773048|misc_net|57.44|0|Huel-Langworth|34.783480|-120.212024
320-74-6150|6011193149190586|Jessica|Wood|F|67165 Zimmerman Mews Apt. 849|Avila Beach|CA|93424|35.1903|-120.7178|1261|Solicitor|1944-11-15|531608037091|adults_50up_female_rural.json|fb64c7d8685d54d656d576eee89f705e|2024-03-16|01:24:56|1710566696|shopping_pos|51.34|0|Hudson-Grady|35.586410|-120.492798
320-74-6150|6011193149190586|Jessica|Wood|F|67165 Zimmerman Mews Apt. 849|Avila Beach|CA|93424|35.1903|-120.7178|1261|Solicitor|1944-11-15|531608037091|adults_50up_female_rural.json|3cb6c2e5a8ed281f8b604a27c5f4941c|2024-02-01|07:36:29|1706790989|grocery_pos|54.34|0|Hudson-Ratke|35.340759|-121.303507
320-74-6150|6011193149190586|Jessica|Wood|F|67165 Zimmerman Mews Apt. 849|Avila Beach|CA|93424|35.1903|-120.7178|1261|Solicitor|1944-11-15|531608037091|adults_50up_female_rural.json|90ab9a46ff544849c65cd409e391e70d|2024-03-11|03:21:45|1710141705|shopping_net|40.99|0|Rempel Inc|35.559630|-120.476890
320-74-6150|6011193149190586|Jessica|Wood|F|67165 Zimmerman Mews Apt. 849|Avila Beach|CA|93424|35.1903|-120.7178|1261|Solicitor|1944-11-15|531608037091|adults_50up_female_rural.json|895522d1dba36419bec9d5f494e461f2|2024-03-16|08:18:36|1710591516|shopping_pos|39.48|0|Bins, Balistreri and Beatty|34.861689|-119.853313
