ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
440-74-6627|3541605297516136|Jeffrey|Morales|M|4535 Charles Roads|Bryan|TX|77803|30.6913|-96.3714|89322|Clothing/textile technologist|1984-08-04|560624678846|adults_2550_male_urban.json|9eaec7880fde1cfb0692b38f313f68f1|2024-04-12|03:34:10|1712907250|grocery_pos|7.54|1|Vandervort-Funk|30.970240|-95.922690
440-74-6627|3541605297516136|Jeffrey|Morales|M|4535 Charles Roads|Bryan|TX|77803|30.6913|-96.3714|89322|Clothing/textile technologist|1984-08-04|560624678846|adults_2550_male_urban.json|f829b72a599964318bc505a63a5eb2cc|2024-04-12|02:45:56|1712904356|grocery_net|10.95|1|Hills-Olson|31.506180|-95.948968
440-74-6627|3541605297516136|Jeffrey|Morales|M|4535 Charles Roads|Bryan|TX|77803|30.6913|-96.3714|89322|Clothing/textile technologist|1984-08-04|560624678846|adults_2550_male_urban.json|8d8cff9cfed4c49a939ef332404444a8|2024-04-12|05:18:21|1712913501|grocery_pos|8.04|1|Kunze Inc|31.007330|-96.229613
440-74-6627|3541605297516136|Jeffrey|Morales|M|4535 Charles Roads|Bryan|TX|77803|30.6913|-96.3714|89322|Clothing/textile technologist|1984-08-04|560624678846|adults_2550_male_urban.json|de655eacba367d64908a4597ac395d55|2024-04-12|02:12:39|1712902359|gas_transport|313.30|1|Mraz-Herzog|30.451833|-96.930194
440-74-6627|3541605297516136|Jeffrey|Morales|M|4535 Charles Roads|Bryan|TX|77803|30.6913|-96.3714|89322|Clothing/textile technologist|1984-08-04|560624678846|adults_2550_male_urban.json|58fe9906baee7be028a3dbc62d0e006e|2024-04-12|00:01:58|1712894518|grocery_pos|294.32|1|Murray-Smitham|30.810711|-95.761404
440-74-6627|3541605297516136|Jeffrey|Morales|M|4535 Charles Roads|Bryan|TX|77803|30.6913|-96.3714|89322|Clothing/textile technologist|1984-08-04|560624678846|adults_2550_male_urban.json|edf83567a3b21ad0f5fe1ee5aebaa943|2024-04-12|03:23:32|1712906612|misc_net|316.92|1|Jaskolski-Vandervort|31.466023|-95.931069
440-74-6627|3541605297516136|Jeffrey|Morales|M|4535 Charles Roads|Bryan|TX|77803|30.6913|-96.3714|89322|Clothing/textile technologist|1984-08-04|560624678846|adults_2550_male_urban.json|0476a78deea958b07c347c4d68c5f876|2024-04-12|03:47:50|1712908070|gas_transport|251.76|1|Mraz-Herzog|31.616111|-96.807933
440-74-6627|3541605297516136|Jeffrey|Morales|M|4535 Charles Roads|Bryan|TX|77803|30.6913|-96.3714|89322|Clothing/textile technologist|1984-08-04|560624678846|adults_2550_male_urban.json|bb81fcc50ba0a1a2163ff2ba978b18e2|2024-04-12|01:47:04|1712900824|grocery_pos|817.12|1|Wolf Inc|30.613166|-95.455408
440-74-6627|3541605297516136|Jeffrey|Morales|M|4535 Charles Roads|Bryan|TX|77803|30.6913|-96.3714|89322|Clothing/textile technologist|1984-08-04|560624678846|adults_2550_male_urban.json|7d283d0cc3640b00c28c44ef19f53976|2024-04-13|23:18:16|1713064696|shopping_net|936.82|1|Rempel Inc|31.469227|-96.037979
440-74-6627|3541605297516136|Jeffrey|Morales|M|4535 Charles Roads|Bryan|TX|77803|30.6913|-96.3714|89322|Clothing/textile technologist|1984-08-04|560624678846|adults_2550_male_urban.json|2016f0981eaa9e5d5baf3efc76653a09|2024-04-13|22:45:49|1713062749|shopping_net|993.64|1|Kihn, Abernathy and Douglas|30.420641|-96.899700
440-74-6627|3541605297516136|Jeffrey|Morales|M|4535 Charles Roads|Bryan|TX|77803|30.6913|-96.3714|89322|Clothing/textile technologist|1984-08-04|560624678846|adults_2550_male_urban.json|fdd5ede27c4d53609104b14031d52995|2024-04-13|23:12:15|1713064335|shopping_net|1111.97|1|Reichert, Rowe and Mraz|30.182345|-95.472930
440-74-6627|3541605297516136|Jeffrey|Morales|M|4535 Charles Roads|Bryan|TX|77803|30.6913|-96.3714|89322|Clothing/textile technologist|1984-08-04|560624678846|adults_2550_male_urban.json|811dc3e80d637ebdabb5e3a6a797eebd|2024-04-13|22:48:52|1713062932|shopping_net|893.51|1|Cormier LLC|31.590028|-97.301931
440-74-6627|3541605297516136|Jeffrey|Morales|M|4535 Charles Roads|Bryan|TX|77803|30.6913|-96.3714|89322|Clothing/textile technologist|1984-08-04|560624678846|adults_2550_male_urban.json|d23d3986f58b346d4b4cdf7459c79681|2024-02-23|11:19:56|1708705196|misc_net|66.95|0|Rohan, White and Aufderhar|31.013497|-96.353964
440-74-6627|3541605297516136|Jeffrey|Morales|M|4535 Charles Roads|Bryan|TX|77803|30.6913|-96.3714|89322|Clothing/textile technologist|1984-08-04|560624678846|adults_2550_male_urban.json|7a2b3a9fb482d520fc8c6c70b9cbba8e|2024-02-10|02:31:50|1707550310|grocery_pos|55.61|0|Lockman, West and Runte|30.264948|-96.572807
440-74-6627|3541605297516136|Jeffrey|Morales|M|4535 Charles Roads|Bryan|TX|77803|30.6913|-96.3714|89322|Clothing/textile technologist|1984-08-04|560624678846|adults_2550_male_urban.json|8725c7ff66547473a7b72b346d5b778d|2024-01-02|02:14:46|1704179686|gas_transport|51.20|0|Greenholt, Jacobi and Gleason|30.833121|-95.931210
440-74-6627|3541605297516136|Jeffrey|Morales|M|4535 Charles Roads|Bryan|TX|77803|30.6913|-96.3714|89322|Clothing/textile technologist|1984-08-04|560624678846|adults_2550_male_urban.json|72b8615a1c44d705b0af53c7d66bca60|2024-01-07|11:17:04|1704644224|gas_transport|86.52|0|Parisian and Sons|31.005002|-96.599167
440-74-6627|3541605297516136|Jeffrey|Morales|M|4535 Charles Roads|Bryan|TX|77803|30.6913|-96.3714|89322|Clothing/textile technologist|1984-08-04|560624678846|adults_2550_male_urban.json|eea1a532e30112ff3f229c14d84ccdd0|2024-01-22|03:47:19|1705913239|grocery_net|74.81|0|Runolfsson and Sons|30.318962|-96.817702
440-74-6627|3541605297516136|Jeffrey|Morales|M|4535 Charles Roads|Bryan|TX|77803|30.6913|-96.3714|89322|Clothing/textile technologist|1984-08-04|560624678846|adults_2550_male_urban.json|ae95a8d85945e2d0ed6d83b61dd1f213|2024-01-10|11:09:14|1704902954|gas_transport|81.46|0|Kuvalis Ltd|30.643588|-96.648336
440-74-6627|3541605297516136|Jeffrey|Morales|M|4535 Charles Roads|Bryan|TX|77803|30.6913|-96.3714|89322|Clothing/textile technologist|1984-08-04|560624678846|adults_2550_male_urban.json|a9a50bbb358ff2f35784f10adfc30104|2024-02-04|09:14:16|1707056056|grocery_pos|67.32|0|Pacocha-O'Reilly|30.194154|-97.225957
440-74-6627|3541605297516136|Jeffrey|Morales|M|4535 Charles Roads|Bryan|TX|77803|30.6913|-96.3714|89322|Clothing/textile technologist|1984-08-04|560624678846|adults_2550_male_urban.json|f79e77dc6037d0ffd198fb927b519e91|2024-01-22|08:33:46|1705930426|grocery_net|104.23|0|VonRueden Group|30.039860|-96.118982
440-74-6627|3541605297516136|Jeffrey|Morales|M|4535 Charles Roads|Bryan|TX|77803|30.6913|-96.3714|89322|Clothing/textile technologist|1984-08-04|560624678846|adults_2550_male_urban.json|dde4102e96e8458f8f1b857bbd806f7d|2024-01-23|11:01:58|1706025718|grocery_net|63.34|0|Emmerich-Luettgen|29.825886|-97.198444
440-74-6627|3541605297516136|Jeffrey|Morales|M|4535 Charles Roads|Bryan|TX|77803|30.6913|-96.3714|89322|Clothing/textile technologist|1984-08-04|560624678846|adults_2550_male_urban.json|9a300df14b77d2589aa3cbde4286367b|2024-01-27|03:02:46|1706342566|grocery_net|77.29|0|Pfeffer LLC|31.646008|-96.836064
440-74-6627|3541605297516136|Jeffrey|Morales|M|4535 Charles Roads|Bryan|TX|77803|30.6913|-96.3714|89322|Clothing/textile technologist|1984-08-04|560624678846|adults_2550_male_urban.json|3e9ddb5abe8381ca27fab595f24ca80e|2024-01-05|01:19:35|1704435575|gas_transport|75.66|0|Cummings LLC|29.846286|-95.838546
440-74-6627|3541605297516136|Jeffrey|Morales|M|4535 Charles Roads|Bryan|TX|77803|30.6913|-96.3714|89322|Clothing/textile technologist|1984-08-04|560624678846|adults_2550_male_urban.json|7ba6cfdb8c4aad7773ae5e769cbdeda3|2024-01-05|10:45:47|1704469547|gas_transport|74.62|0|Kutch, Hermiston and Farrell|31.037761|-96.711503
440-74-6627|3541605297516136|Jeffrey|Morales|M|4535 Charles Roads|Bryan|TX|77803|30.6913|-96.3714|89322|Clothing/textile technologist|1984-08-04|560624678846|adults_2550_male_urban.json|8ac70122f58b11767bbfb81277a9b708|2024-01-14|10:36:04|1705246564|gas_transport|74.25|0|Bernhard Inc|30.234538|-96.232249
440-74-6627|3541605297516136|Jeffrey|Morales|M|4535 Charles Roads|Bryan|TX|77803|30.6913|-96.3714|89322|Clothing/textile technologist|1984-08-04|560624678846|adults_2550_male_urban.json|ad62db03f57dc75460ead4bf9f7c2e96|2024-01-05|06:49:22|1704455362|gas_transport|82.48|0|Prohaska-Murray|31.032351|-96.218936
440-74-6627|3541605297516136|Jeffrey|Morales|M|4535 Charles Roads|Bryan|TX|77803|30.6913|-96.3714|89322|Clothing/textile technologist|1984-08-04|560624678846|adults_2550_male_urban.json|e2db2051bf158f4f29aa689a7f1a7dfe|2024-02-18|06:48:37|1708256917|misc_net|50.52|0|Koelpin and Sons|30.443251|-95.401868
440-74-6627|3541605297516136|Jeffrey|Morales|M|4535 Charles Roads|Bryan|TX|77803|30.6913|-96.3714|89322|Clothing/textile technologist|1984-08-04|560624678846|adults_2550_male_urban.json|2651544436d23f4fb21b1bb6d77c1a0d|2024-02-17|01:39:56|1708151996|grocery_pos|53.36|0|Heidenreich PLC|30.873169|-96.469681
440-74-6627|3541605297516136|Jeffrey|Morales|M|4535 Charles Roads|Bryan|TX|77803|30.6913|-96.3714|89322|Clothing/textile technologist|1984-08-04|560624678846|adults_2550_male_urban.json|d9c02f79aa8d2619aa7dbe266ad5ee22|2024-01-27|06:19:39|1706354379|grocery_net|78.09|0|Dach-Borer|30.684602|-95.761693
440-74-6627|3541605297516136|Jeffrey|Morales|M|4535 Charles Roads|Bryan|TX|77803|30.6913|-96.3714|89322|Clothing/textile technologist|1984-08-04|560624678846|adults_2550_male_urban.json|fd541987e0048a203179010a3a7bf62c|2024-02-01|04:39:47|1706780387|grocery_pos|94.14|0|McDermott-Weimann|29.811696|-95.764544
440-74-6627|3541605297516136|Jeffrey|Morales|M|4535 Charles Roads|Bryan|TX|77803|30.6913|-96.3714|89322|Clothing/textile technologist|1984-08-04|560624678846|adults_2550_male_urban.json|a9a5b91be5cca1d1c60f3575303f6651|2024-01-27|09:46:49|1706366809|grocery_net|59.32|0|Shields Inc|31.313707|-97.335080
440-74-6627|3541605297516136|Jeffrey|Morales|M|4535 Charles Roads|Bryan|TX|77803|30.6913|-96.3714|89322|Clothing/textile technologist|1984-08-04|560624678846|adults_2550_male_urban.json|fba14e0efaae425ffc36d09c380bef44|2024-01-24|04:41:36|1706089296|grocery_net|54.67|0|Funk Group|30.028755|-95.418611
440-74-6627|3541605297516136|Jeffrey|Morales|M|4535 Charles Roads|Bryan|TX|77803|30.6913|-96.3714|89322|Clothing/textile technologist|1984-08-04|560624678846|adults_2550_male_urban.json|b8200bf71c1ecb575265247aaaebbd9e|2024-01-19|10:12:38|1705677158|gas_transport|41.38|0|Schmitt Inc|31.024627|-97.229159
440-74-6627|3541605297516136|Jeffrey|Morales|M|4535 Charles Roads|Bryan|TX|77803|30.6913|-96.3714|89322|Clothing/textile technologist|1984-08-04|560624678846|adults_2550_male_urban.json|51ea7d3fb857729b6d4c1a7e7e33e75d|2024-02-06|03:49:32|1707209372|grocery_pos|46.34|0|Casper, Hand and Zulauf|31.425054|-96.379139
440-74-6627|3541605297516136|Jeffrey|Morales|M|4535 Charles Roads|Bryan|TX|77803|30.6913|-96.3714|89322|Clothing/textile technologist|1984-08-04|560624678846|adults_2550_male_urban.json|4dd5f626794342e6f9e41dc0ab525336|2024-02-15|03:26:09|1707985569|grocery_pos|56.54|0|Stracke-Lemke|29.963211|-96.048135
440-74-6627|3541605297516136|Jeffrey|Morales|M|4535 Charles Roads|Bryan|TX|77803|30.6913|-96.3714|89322|Clothing/textile technologist|1984-08-04|560624678846|adults_2550_male_urban.json|6d7be9e3595fe31ef021782386af5cf0|2024-02-14|06:03:16|1707908596|grocery_pos|65.73|0|Murray-Smitham|29.990642|-97.224817
440-74-6627|3541605297516136|Jeffrey|Morales|M|4535 Charles Roads|Bryan|TX|77803|30.6913|-96.3714|89322|Clothing/textile technologist|1984-08-04|560624678846|adults_2550_male_urban.json|90b6e6c4c1b2e21cb6e92bc3bfe6243f|2024-01-27|08:40:27|1706362827|grocery_net|70.57|0|Heller-Abshire|30.094871|-96.884098
440-74-6627|3541605297516136|Jeffrey|Morales|M|4535 Charles Roads|Bryan|TX|77803|30.6913|-96.3714|89322|Clothing/textile technologist|1984-08-04|560624678846|adults_2550_male_urban.json|4160c717c11f51cbedb8d633c8b0adc2|2024-01-27|08:47:17|1706363237|grocery_net|63.83|0|Roob LLC|31.124205|-95.559526
440-74-6627|3541605297516136|Jeffrey|Morales|M|4535 Charles Roads|Bryan|TX|77803|30.6913|-96.3714|89322|Clothing/textile technologist|1984-08-04|560624678846|adults_2550_male_urban.json|82674ed04472bf6bdedb9051b822d7dd|2024-01-06|03:46:35|1704530795|gas_transport|58.17|0|Kutch, Hermiston and Farrell|30.931908|-96.445885
440-74-6627|3541605297516136|Jeffrey|Morales|M|4535 Charles Roads|Bryan|TX|77803|30.6913|-96.3714|89322|Clothing/textile technologist|1984-08-04|560624678846|adults_2550_male_urban.json|c8a50e0c557545b429121f8325555aaa|2024-02-10|06:35:33|1707564933|grocery_pos|43.68|0|Kunze Inc|30.824359|-96.463594
440-74-6627|3541605297516136|Jeffrey|Morales|M|4535 Charles Roads|Bryan|TX|77803|30.6913|-96.3714|89322|Clothing/textile technologist|1984-08-04|560624678846|adults_2550_male_urban.json|69429c667266600e237ff214a33568be|2024-01-20|07:56:13|1705755373|grocery_net|47.35|0|Pfeffer LLC|29.763971|-95.461618
440-74-6627|3541605297516136|Jeffrey|Morales|M|4535 Charles Roads|Bryan|TX|77803|30.6913|-96.3714|89322|Clothing/textile technologist|1984-08-04|560624678846|adults_2550_male_urban.json|3a19d09637f6b9026c8961ec6864fa9b|2024-01-03|07:52:56|1704286376|gas_transport|19.69|0|Emard Inc|30.640433|-97.223013
440-74-6627|3541605297516136|Jeffrey|Morales|M|4535 Charles Roads|Bryan|TX|77803|30.6913|-96.3714|89322|Clothing/textile technologist|1984-08-04|560624678846|adults_2550_male_urban.json|9fe462aa88f89036566630212a77dedd|2024-01-27|09:46:31|1706366791|grocery_net|43.77|0|Collier Inc|30.544025|-95.585007
440-74-6627|3541605297516136|Jeffrey|Morales|M|4535 Charles Roads|Bryan|TX|77803|30.6913|-96.3714|89322|Clothing/textile technologist|1984-08-04|560624678846|adults_2550_male_urban.json|28a7ab365232ed4f267b24f3905566a2|2024-02-17|06:47:00|1708170420|grocery_pos|35.91|0|Cartwright-Harris|30.153948|-95.775620
440-74-6627|3541605297516136|Jeffrey|Morales|M|4535 Charles Roads|Bryan|TX|77803|30.6913|-96.3714|89322|Clothing/textile technologist|1984-08-04|560624678846|adults_2550_male_urban.json|6532962f320a104808a2149647d767f1|2024-02-01|00:53:06|1706766786|grocery_pos|39.73|0|Bradtke PLC|31.661480|-97.000651
440-74-6627|3541605297516136|Jeffrey|Morales|M|4535 Charles Roads|Bryan|TX|77803|30.6913|-96.3714|89322|Clothing/textile technologist|1984-08-04|560624678846|adults_2550_male_urban.json|9e1421089bf6b19a1249a5ed0331238c|2024-02-09|11:21:45|1707495705|grocery_pos|62.25|0|Murray-Smitham|30.566998|-96.592593
440-74-6627|3541605297516136|Jeffrey|Morales|M|4535 Charles Roads|Bryan|TX|77803|30.6913|-96.3714|89322|Clothing/textile technologist|1984-08-04|560624678846|adults_2550_male_urban.json|fa0a5e5b9265ca182f5a1944f7e40125|2024-01-14|03:19:27|1705220367|gas_transport|107.73|0|Torp-Labadie|31.220581|-96.450635
440-74-6627|3541605297516136|Jeffrey|Morales|M|4535 Charles Roads|Bryan|TX|77803|30.6913|-96.3714|89322|Clothing/textile technologist|1984-08-04|560624678846|adults_2550_male_urban.json|52db46344c7869cbde6bd50b47a132bf|2024-01-08|02:42:34|1704699754|gas_transport|35.59|0|Harber Inc|30.369538|-96.217849
440-74-6627|3541605297516136|Jeffrey|Morales|M|4535 Charles Roads|Bryan|TX|77803|30.6913|-96.3714|89322|Clothing/textile technologist|1984-08-04|560624678846|adults_2550_male_urban.json|e3984826e61e3d098c32536314b8c3aa|2024-02-24|06:14:05|1708773245|misc_net|71.80|0|Flatley-Durgan|30.752136|-96.128125
440-74-6627|3541605297516136|Jeffrey|Morales|M|4535 Charles Roads|Bryan|TX|77803|30.6913|-96.3714|89322|Clothing/textile technologist|1984-08-04|560624678846|adults_2550_male_urban.json|172de72f35384925afd592be477a9120|2024-02-22|09:43:02|1708612982|misc_net|22.12|0|Dooley-Thompson|30.988797|-96.530687
