ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
218-20-7901|4585149368991|Megan|Hawkins|F|24455 Howard Divide Suite 120|Lynchburg|VA|24503|37.4376|-79.205|99291|Chemist, analytical|1992-04-06|583025110578|adults_2550_female_urban.json|434aabd3aecf777a21e014ce796c61e8|2024-03-17|07:15:03|1710674103|misc_pos|7.17|1|McCullough LLC|36.792132|-79.405502
218-20-7901|4585149368991|Megan|Hawkins|F|24455 Howard Divide Suite 120|Lynchburg|VA|24503|37.4376|-79.205|99291|Chemist, analytical|1992-04-06|583025110578|adults_2550_female_urban.json|d29944d53ae8683dfcb1781886d3fae2|2024-03-17|03:11:56|1710659516|shopping_pos|9.12|1|Sawayn PLC|37.292939|-79.220258
218-20-7901|4585149368991|Megan|Hawkins|F|24455 Howard Divide Suite 120|Lynchburg|VA|24503|37.4376|-79.205|99291|Chemist, analytical|1992-04-06|583025110578|adults_2550_female_urban.json|7351b2dc2bc4f2dc7363ac958ebb9fe8|2024-03-17|03:04:42|1710659082|gas_transport|974.85|1|Torp-Labadie|37.413832|-79.069088
218-20-7901|4585149368991|Megan|Hawkins|F|24455 Howard Divide Suite 120|Lynchburg|VA|24503|37.4376|-79.205|99291|Chemist, analytical|1992-04-06|583025110578|adults_2550_female_urban.json|8886ba44e16d655a1b298f9335c0fb50|2024-03-17|03:57:45|1710662265|shopping_net|732.44|1|Romaguera, Cruickshank and Greenholt|37.159360|-79.087001
218-20-7901|4585149368991|Megan|Hawkins|F|24455 Howard Divide Suite 120|Lynchburg|VA|24503|37.4376|-79.205|99291|Chemist, analytical|1992-04-06|583025110578|adults_2550_female_urban.json|a681e0450e397fffd060481bc0e995c3|2024-03-18|23:26:08|1710818768|kids_pets|22.16|1|Roberts, Daniel and Macejkovic|36.581405|-78.538102
218-20-7901|4585149368991|Megan|Hawkins|F|24455 Howard Divide Suite 120|Lynchburg|VA|24503|37.4376|-79.205|99291|Chemist, analytical|1992-04-06|583025110578|adults_2550_female_urban.json|4285782711eab89046245d53b29c89ed|2024-01-28|04:35:24|1706434524|grocery_pos|76.79|0|O'Keefe-Hudson|36.542505|-79.269579
218-20-7901|4585149368991|Megan|Hawkins|F|24455 Howard Divide Suite 120|Lynchburg|VA|24503|37.4376|-79.205|99291|Chemist, analytical|1992-04-06|583025110578|adults_2550_female_urban.json|f3ad186684b9bed6cee0caa93a5a791f|2024-01-31|07:31:38|1706704298|grocery_pos|66.42|0|Padberg-Welch|36.898408|-78.790995
218-20-7901|4585149368991|Megan|Hawkins|F|24455 Howard Divide Suite 120|Lynchburg|VA|24503|37.4376|-79.205|99291|Chemist, analytical|1992-04-06|583025110578|adults_2550_female_urban.json|b0db622d8fa442e910d61b82f61c1135|2024-01-07|03:09:21|1704614961|gas_transport|68.49|0|Eichmann, Bogan and Rodriguez|37.984676|-80.098532
218-20-7901|4585149368991|Megan|Hawkins|F|24455 Howard Divide Suite 120|Lynchburg|VA|24503|37.4376|-79.205|99291|Chemist, analytical|1992-04-06|583025110578|adults_2550_female_urban.json|94425662860ca164452aaa64466df0b6|2024-01-12|08:19:42|1705065582|grocery_net|84.09|0|Dach-Borer|37.211212|-78.780403
218-20-7901|4585149368991|Megan|Hawkins|F|24455 Howard Divide Suite 120|Lynchburg|VA|24503|37.4376|-79.205|99291|Chemist, analytical|1992-04-06|583025110578|adults_2550_female_urban.json|e070e087d8fe1978d2eb0b71f5db2dfb|2024-02-02|09:54:56|1706885696|grocery_pos|77.57|0|Schoen, Kuphal and Nitzsche|36.845105|-79.377653
218-20-7901|4585149368991|Megan|Hawkins|F|24455 Howard Divide Suite 120|Lynchburg|VA|24503|37.4376|-79.205|99291|Chemist, analytical|1992-04-06|583025110578|adults_2550_female_urban.json|b043048ccfc5f57f2e07925935fd8c3d|2024-01-06|10:58:18|1704556698|gas_transport|87.58|0|Schaefer, Maggio and Daugherty|38.277435|-78.791312
218-20-7901|4585149368991|Megan|Hawkins|F|24455 Howard Divide Suite 120|Lynchburg|VA|24503|37.4376|-79.205|99291|Chemist, analytical|1992-04-06|583025110578|adults_2550_female_urban.json|49f4bdb14b6a06bfa06588e76ee4fa5f|2024-02-10|08:24:34|1707571474|misc_net|73.62|0|Miller-Harris|38.416317|-78.277678
218-20-7901|4585149368991|Megan|Hawkins|F|24455 Howard Divide Suite 120|Lynchburg|VA|24503|37.4376|-79.205|99291|Chemist, analytical|1992-04-06|583025110578|adults_2550_female_urban.json|47b53d330ce35e9b8608d6d19bde6c9b|2024-02-16|10:51:53|1708098713|misc_pos|93.62|0|Reynolds-Schinner|37.429145|-79.715785
218-20-7901|4585149368991|Megan|Hawkins|F|24455 Howard Divide Suite 120|Lynchburg|VA|24503|37.4376|-79.205|99291|Chemist, analytical|1992-04-06|583025110578|adults_2550_female_urban.json|bf9515803a3cc95e9585a2e2aa9ab097|2024-01-30|03:23:44|1706603024|grocery_pos|90.37|0|Casper, Hand and Zulauf|38.294085|-78.630553
218-20-7901|4585149368991|Megan|Hawkins|F|24455 Howard Divide Suite 120|Lynchburg|VA|24503|37.4376|-79.205|99291|Chemist, analytical|1992-04-06|583025110578|adults_2550_female_urban.json|e8908e7cdd9397d929203c4b98d5f51c|2024-02-04|01:17:40|1707027460|grocery_pos|54.36|0|Strosin-Cruickshank|37.093316|-79.434916
218-20-7901|4585149368991|Megan|Hawkins|F|24455 Howard Divide Suite 120|Lynchburg|VA|24503|37.4376|-79.205|99291|Chemist, analytical|1992-04-06|583025110578|adults_2550_female_urban.json|313275831c095efc3c48f2ce538f2d4e|2024-01-13|07:49:39|1705150179|grocery_net|64.14|0|Skiles-Ankunding|38.037766|-78.426053
218-20-7901|4585149368991|Megan|Hawkins|F|24455 Howard Divide Suite 120|Lynchburg|VA|24503|37.4376|-79.205|99291|Chemist, analytical|1992-04-06|583025110578|adults_2550_female_urban.json|e2182a40e5726fd17eadacd9dac42efb|2024-01-04|08:56:45|1704376605|gas_transport|89.49|0|Ledner-Pfannerstill|37.789159|-79.306289
218-20-7901|4585149368991|Megan|Hawkins|F|24455 Howard Divide Suite 120|Lynchburg|VA|24503|37.4376|-79.205|99291|Chemist, analytical|1992-04-06|583025110578|adults_2550_female_urban.json|0552bcbe4cc5f6f9e739bb92146d6ba9|2024-01-04|00:54:08|1704347648|gas_transport|85.63|0|Schmitt Inc|37.236389|-78.566108
218-20-7901|4585149368991|Megan|Hawkins|F|24455 Howard Divide Suite 120|Lynchburg|VA|24503|37.4376|-79.205|99291|Chemist, analytical|1992-04-06|583025110578|adults_2550_female_urban.json|85ed8ab5f90d854761c67153b1e38db0|2024-01-26|08:34:28|1706276068|grocery_pos|65.28|0|Bradtke PLC|38.269711|-78.243204
218-20-7901|4585149368991|Megan|Hawkins|F|24455 Howard Divide Suite 120|Lynchburg|VA|24503|37.4376|-79.205|99291|Chemist, analytical|1992-04-06|583025110578|adults_2550_female_urban.json|788470fec983e434bc1b9ff42bdfb79e|2024-02-16|02:06:30|1708067190|misc_pos|72.44|0|Williamson LLC|38.088949|-79.284250
218-20-7901|4585149368991|Megan|Hawkins|F|24455 Howard Divide Suite 120|Lynchburg|VA|24503|37.4376|-79.205|99291|Chemist, analytical|1992-04-06|583025110578|adults_2550_female_urban.json|f826cfbeda4e43fb277cdeeb6551b946|2024-01-27|00:12:20|1706332340|grocery_pos|77.44|0|Bauch-Raynor|37.208346|-78.850997
218-20-7901|4585149368991|Megan|Hawkins|F|24455 Howard Divide Suite 120|Lynchburg|VA|24503|37.4376|-79.205|99291|Chemist, analytical|1992-04-06|583025110578|adults_2550_female_urban.json|079962efadc4bda75b4e9bc416e30394|2024-02-14|00:16:25|1707887785|misc_net|69.63|0|Dach-Nader|36.545823|-79.499877
218-20-7901|4585149368991|Megan|Hawkins|F|24455 Howard Divide Suite 120|Lynchburg|VA|24503|37.4376|-79.205|99291|Chemist, analytical|1992-04-06|583025110578|adults_2550_female_urban.json|09177a918a77730ecceb2aaa3f015e0b|2024-01-11|09:30:37|1704983437|grocery_net|69.71|0|VonRueden Group|36.571808|-78.735479
218-20-7901|4585149368991|Megan|Hawkins|F|24455 Howard Divide Suite 120|Lynchburg|VA|24503|37.4376|-79.205|99291|Chemist, analytical|1992-04-06|583025110578|adults_2550_female_urban.json|d6356a78823744928aec5b5a141d357d|2024-02-03|02:10:48|1706944248|grocery_pos|63.78|0|Kovacek, Dibbert and Ondricka|38.270728|-78.930597
218-20-7901|4585149368991|Megan|Hawkins|F|24455 Howard Divide Suite 120|Lynchburg|VA|24503|37.4376|-79.205|99291|Chemist, analytical|1992-04-06|583025110578|adults_2550_female_urban.json|aad8f56f32bee3790052544b78c8f3a8|2024-01-26|04:31:09|1706261469|grocery_pos|91.62|0|McDermott-Weimann|37.395555|-79.356302
218-20-7901|4585149368991|Megan|Hawkins|F|24455 Howard Divide Suite 120|Lynchburg|VA|24503|37.4376|-79.205|99291|Chemist, analytical|1992-04-06|583025110578|adults_2550_female_urban.json|46d271dec160abaae72932a2a088fa48|2024-01-07|07:31:29|1704630689|gas_transport|100.85|0|Erdman-Kertzmann|37.715895|-78.323722
218-20-7901|4585149368991|Megan|Hawkins|F|24455 Howard Divide Suite 120|Lynchburg|VA|24503|37.4376|-79.205|99291|Chemist, analytical|1992-04-06|583025110578|adults_2550_female_urban.json|17de8362702b7955a880ee37e928e1cd|2024-01-09|04:33:14|1704792794|grocery_net|51.70|0|Heller-Abshire|36.965535|-78.268770
218-20-7901|4585149368991|Megan|Hawkins|F|24455 Howard Divide Suite 120|Lynchburg|VA|24503|37.4376|-79.205|99291|Chemist, analytical|1992-04-06|583025110578|adults_2550_female_urban.json|033981d0a14af82f2b15fd87b0eb9ce0|2024-01-23|03:36:38|1705998998|grocery_pos|73.51|0|Cole PLC|38.268577|-79.873782
218-20-7901|4585149368991|Megan|Hawkins|F|24455 Howard Divide Suite 120|Lynchburg|VA|24503|37.4376|-79.205|99291|Chemist, analytical|1992-04-06|583025110578|adults_2550_female_urban.json|a5b1d5042c97b1dc0d9559b51c92e651|2024-01-09|01:53:15|1704783195|grocery_net|42.13|0|Smitham-Schiller|36.510442|-79.382826
218-20-7901|4585149368991|Megan|Hawkins|F|24455 Howard Divide Suite 120|Lynchburg|VA|24503|37.4376|-79.205|99291|Chemist, analytical|1992-04-06|583025110578|adults_2550_female_urban.json|bb171c72d547c1b8a4d34221c1f42da7|2024-01-14|03:52:09|1705222329|grocery_net|55.13|0|Funk Group|36.948320|-79.336214
218-20-7901|4585149368991|Megan|Hawkins|F|24455 Howard Divide Suite 120|Lynchburg|VA|24503|37.4376|-79.205|99291|Chemist, analytical|1992-04-06|583025110578|adults_2550_female_urban.json|9a89995d10d03e3ecc2b1ef2bfb5ae42|2024-01-21|09:47:17|1705848437|grocery_pos|23.97|0|Kutch and Sons|36.823366|-79.702379
218-20-7901|4585149368991|Megan|Hawkins|F|24455 Howard Divide Suite 120|Lynchburg|VA|24503|37.4376|-79.205|99291|Chemist, analytical|1992-04-06|583025110578|adults_2550_female_urban.json|42f23171f36bc4b418624783a23fdec9|2024-02-20|04:43:42|1708422222|misc_pos|74.60|0|Yost, Block and Koepp|36.943990|-80.120378
218-20-7901|4585149368991|Megan|Hawkins|F|24455 Howard Divide Suite 120|Lynchburg|VA|24503|37.4376|-79.205|99291|Chemist, analytical|1992-04-06|583025110578|adults_2550_female_urban.json|afe8c50b2313371a6aaa5a8a90e6e953|2024-01-08|00:50:57|1704693057|grocery_net|68.45|0|Bernier, Streich and Jewess|37.021279|-80.029440
218-20-7901|4585149368991|Megan|Hawkins|F|24455 Howard Divide Suite 120|Lynchburg|VA|24503|37.4376|-79.205|99291|Chemist, analytical|1992-04-06|583025110578|adults_2550_female_urban.json|191d9af35c5c32447add8a0343f218c8|2024-02-07|11:49:22|1707324562|misc_net|67.94|0|Durgan-Auer|37.807595|-79.342412
218-20-7901|4585149368991|Megan|Hawkins|F|24455 Howard Divide Suite 120|Lynchburg|VA|24503|37.4376|-79.205|99291|Chemist, analytical|1992-04-06|583025110578|adults_2550_female_urban.json|a9bb0f8cb7dc9881188bb9259ce091c5|2024-02-03|03:36:43|1706949403|grocery_pos|62.25|0|Cole PLC|36.937720|-78.774282
218-20-7901|4585149368991|Megan|Hawkins|F|24455 Howard Divide Suite 120|Lynchburg|VA|24503|37.4376|-79.205|99291|Chemist, analytical|1992-04-06|583025110578|adults_2550_female_urban.json|d51e3712ed09351e6855f9eb1f9b29eb|2024-01-04|00:46:31|1704347191|gas_transport|54.68|0|Marks Inc|38.168518|-79.930424
218-20-7901|4585149368991|Megan|Hawkins|F|24455 Howard Divide Suite 120|Lynchburg|VA|24503|37.4376|-79.205|99291|Chemist, analytical|1992-04-06|583025110578|adults_2550_female_urban.json|7fb2cc57b5d2ac1d4bfd05280435766d|2024-02-06|10:15:00|1707232500|grocery_pos|67.11|0|Deckow-O'Conner|36.936721|-80.039356
218-20-7901|4585149368991|Megan|Hawkins|F|24455 Howard Divide Suite 120|Lynchburg|VA|24503|37.4376|-79.205|99291|Chemist, analytical|1992-04-06|583025110578|adults_2550_female_urban.json|5ba5389a1498350da62e00ab90dd8752|2024-02-17|00:45:15|1708148715|misc_pos|63.54|0|Howe Ltd|37.586478|-79.061702
