ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
507-52-3998|4163287083172781|William|Larson|M|868 Merritt Summit Suite 743|Hillsboro|OR|97124|45.5387|-122.9636|92886|Health and safety inspector|2004-01-23|857987636625|young_adults_male_urban.json|ef78dad4b3a63ea92358a023176a18f8|2024-04-16|00:28:25|1713241705|misc_net|298.08|1|Kris-Weimann|44.688339|-123.577885
507-52-3998|4163287083172781|William|Larson|M|868 Merritt Summit Suite 743|Hillsboro|OR|97124|45.5387|-122.9636|92886|Health and safety inspector|2004-01-23|857987636625|young_adults_male_urban.json|46d8b4e4ec319082f796b8e5ad84c94c|2024-04-16|03:16:24|1713251784|grocery_pos|302.69|1|Barton Inc|45.755926|-122.090795
507-52-3998|4163287083172781|William|Larson|M|868 Merritt Summit Suite 743|Hillsboro|OR|97124|45.5387|-122.9636|92886|Health and safety inspector|2004-01-23|857987636625|young_adults_male_urban.json|7a48e3f09148516363a5772955153334|2024-04-16|01:15:42|1713244542|grocery_pos|286.85|1|Kiehn Inc|45.231584|-122.548577
507-52-3998|4163287083172781|William|Larson|M|868 Merritt Summit Suite 743|Hillsboro|OR|97124|45.5387|-122.9636|92886|Health and safety inspector|2004-01-23|857987636625|young_adults_male_urban.json|2c46a86e54a8e311ed17e9634769c45d|2024-04-16|01:00:32|1713243632|grocery_pos|314.20|1|Padberg-Welch|45.585265|-123.328838
507-52-3998|4163287083172781|William|Larson|M|868 Merritt Summit Suite 743|Hillsboro|OR|97124|45.5387|-122.9636|92886|Health and safety inspector|2004-01-23|857987636625|young_adults_male_urban.json|e0a919600bb2600b21a4ff2c41311e49|2024-04-16|03:46:45|1713253605|grocery_pos|721.30|1|Bauch-Raynor|46.413619|-122.048308
507-52-3998|4163287083172781|William|Larson|M|868 Merritt Summit Suite 743|Hillsboro|OR|97124|45.5387|-122.9636|92886|Health and safety inspector|2004-01-23|857987636625|young_adults_male_urban.json|6b20acf197506d87868505661ba247e1|2024-04-17|02:40:32|1713336032|misc_net|834.52|1|Lehner, Mosciski and King|46.298090|-123.564162
507-52-3998|4163287083172781|William|Larson|M|868 Merritt Summit Suite 743|Hillsboro|OR|97124|45.5387|-122.9636|92886|Health and safety inspector|2004-01-23|857987636625|young_adults_male_urban.json|b467eb68f01c8b3d4fab47c05ded0d0c|2024-04-17|22:38:58|1713407938|shopping_net|846.00|1|Lemke-Gutmann|45.542042|-122.538362
507-52-3998|4163287083172781|William|Larson|M|868 Merritt Summit Suite 743|Hillsboro|OR|97124|45.5387|-122.9636|92886|Health and safety inspector|2004-01-23|857987636625|young_adults_male_urban.json|deda4193c5bb242349f037cb0a3c6540|2024-04-17|23:05:41|1713409541|shopping_pos|957.25|1|Conroy Ltd|44.716685|-123.480528
507-52-3998|4163287083172781|William|Larson|M|868 Merritt Summit Suite 743|Hillsboro|OR|97124|45.5387|-122.9636|92886|Health and safety inspector|2004-01-23|857987636625|young_adults_male_urban.json|1b0a5208e9aa976c371a52e736bc3899|2024-04-17|23:56:19|1713412579|misc_net|1065.34|1|Nader-Heller|45.236895|-123.168767
507-52-3998|4163287083172781|William|Larson|M|868 Merritt Summit Suite 743|Hillsboro|OR|97124|45.5387|-122.9636|92886|Health and safety inspector|2004-01-23|857987636625|young_adults_male_urban.json|bf633b2686e5f20fc0a781e9396d4abf|2024-04-17|22:20:29|1713406829|shopping_net|1031.10|1|Streich, Dietrich and Barton|45.387128|-122.728344
